ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
16305	"ENSMUSG00000032002.11"	"Dcun1d5"	chr9	+	7206072	7206183	7206213	7206334	7205297	7205400	7206719	7208205
16306	"ENSMUSG00000057367.13"	"Birc2"	chr9	-	7823992	7824066	7824516	7824583	7820974	7821220	7825615	7825664
16307	"ENSMUSG00000057367.13"	"Birc2"	chr9	-	7823992	7824066	7825615	7825664	7820974	7821220	7826931	7827010
16308	"ENSMUSG00000053110.14"	"Yap1"	chr9	-	7939042	7939153	7950492	7950540	7938408	7938539	7952953	7953135
16309	"ENSMUSG00000053110.14"	"Yap1"	chr9	-	7939042	7939165	7950492	7950540	7938408	7938539	7952953	7953135
16310	"ENSMUSG00000006494.12"	"Pdk1"	chr2	+	71716325	71716403	71717725	71718161	71714186	71714276	71719239	71719338
16311	"ENSMUSG00000006494.12"	"Pdk1"	chr2	+	71716325	71716403	71717725	71718168	71714186	71714276	71719239	71719338
16312	"ENSMUSG00000031922.13"	"Cep57"	chr9	-	13721922	13721954	13723928	13724006	13721155	13721300	13724705	13724816
16313	"ENSMUSG00000041658.13"	"Rragb"	chrX	+	151942309	151942470	151942938	151942995	151941190	151941286	151943397	151943520
16314	"ENSMUSG00000021139.18"	"S2bpcox16"	chr12	-	81421191	81421281	81424391	81424703	81405633	81406118	81521360	81521423
16315	"ENSMUSG00000021139.18"	"S2bpcox16"	chr12	-	81421191	81421281	81432272	81432330	81405633	81406118	81521360	81521423
16316	"ENSMUSG00000021139.18"	"S2bpcox16"	chr12	-	81421191	81421281	81495342	81495503	81405633	81406118	81521360	81521423
16317	"ENSMUSG00000021139.18"	"S2bpcox16"	chr12	-	81424391	81424703	81432272	81432330	81405633	81406118	81521360	81521423
16318	"ENSMUSG00000021139.18"	"S2bpcox16"	chr12	-	81424391	81424703	81495342	81495503	81405633	81406118	81521360	81521423
16319	"ENSMUSG00000021139.18"	"S2bpcox16"	chr12	-	81432272	81432330	81495342	81495503	81405633	81406118	81521360	81521423
16320	"ENSMUSG00000031938.16"	"4931406C07Rik"	chr9	-	15205982	15206055	15209138	15209237	15205727	15205829	15212662	15212809
16321	"ENSMUSG00000114378.2"	"Gm49355"	chr14	-	10162545	10162639	10168274	10168361	10145308	10147632	10168516	10168615
16322	"ENSMUSG00000114378.2"	"Gm49355"	chr14	-	10162545	10162639	10168274	10168364	10145308	10147632	10168516	10168615
16323	"ENSMUSG00000099519.2"	"Gm29253"	chr1	-	75159537	75159760	75161099	75161223	75159235	75159381	75161332	75161511
16324	"ENSMUSG00000059475.14"	"Zfp426"	chr9	-	20384323	20384404	20387691	20388099	20382994	20383077	20389428	20389575
16325	"ENSMUSG00000059475.14"	"Zfp426"	chr9	-	20386202	20386329	20389428	20389563	20384323	20384404	20397625	20397733
16326	"ENSMUSG00000059475.14"	"Zfp426"	chr9	-	20387691	20387774	20389428	20389563	20384323	20384404	20397625	20397733
16327	"ENSMUSG00000059475.14"	"Zfp426"	chr9	-	20387691	20387774	20389428	20389563	20386202	20386329	20397625	20397733
16328	"ENSMUSG00000020898.19"	"Ctc1"	chr11	+	68924490	68924544	68924591	68924598	68924192	68924367	68924784	68924862
16329	"ENSMUSG00000020898.19"	"Ctc1"	chr11	+	68924490	68924544	68924591	68924685	68924192	68924367	68924784	68924862
16330	"ENSMUSG00000058192.17"	"Zfp846"	chr9	+	20499020	20499077	20499130	20499219	20492827	20492974	20499804	20500084
16331	"ENSMUSG00000003299.11"	"Mrpl4"	chr9	+	20918122	20918152	20918926	20919028	20917429	20917481	20919118	20919195
16332	"ENSMUSG00000111497.2"	"Gm38431"	chr9	-	20986880	20986964	20987259	20987421	20984370	20986792	20987862	20987937
16333	"ENSMUSG00000032177.19"	"Pde4a"	chr9	+	21079388	21079497	21085939	21086104	21077009	21077528	21102622	21104794
16334	"ENSMUSG00000032178.15"	"Ilf3"	chr9	+	21311747	21311808	21313304	21313421	21311255	21311309	21314431	21314797
16335	"ENSMUSG00000032187.17"	"Smarca4"	chr9	+	21560286	21560317	21565781	21565914	21558913	21558971	21566922	21567044
16336	"ENSMUSG00000066839.13"	"Ecsit"	chr9	-	21989443	21989561	21995318	21995452	21987523	21987941	21996652	21996734
16337	"ENSMUSG00000066839.13"	"Ecsit"	chr9	-	21989443	21989561	21995318	21995500	21987523	21987941	21996652	21996734
16338	"ENSMUSG00000043259.16"	"Fam13c"	chr10	+	70334720	70334779	70356607	70356755	70312983	70313102	70370513	70370724
16339	"ENSMUSG00000064036.16"	"Mro"	chr18	+	74009798	74009909	74010500	74010608	74006294	74006477	74010915	74011801
16340	"ENSMUSG00000036777.9"	"Anln"	chr9	-	22250102	22250244	22250297	22250384	22249227	22249335	22262215	22262552
16341	"ENSMUSG00000036777.9"	"Anln"	chr9	-	22277488	22277702	22279075	22279196	22275285	22275396	22279681	22279808
16342	"ENSMUSG00000005949.10"	"Ctns"	chr11	-	73077060	73077114	73077114	73077218	73076063	73076181	73078347	73078467
16343	"ENSMUSG00000005949.10"	"Ctns"	chr11	-	73077060	73077114	73077114	73077285	73076063	73076181	73078347	73078467
16344	"ENSMUSG00000035597.20"	"Prpf39"	chr12	+	65094886	65095054	65098236	65098413	65090779	65090898	65100059	65100225
16345	"ENSMUSG00000035597.20"	"Prpf39"	chr12	+	65094886	65095054	65098236	65098532	65090779	65090898	65100059	65100225
16346	"ENSMUSG00000043067.16"	"Dpy19l1"	chr9	-	24365101	24365193	24373872	24374207	24361951	24362051	24385069	24385163
16347	"ENSMUSG00000026927.18"	"Entr1"	chr2	-	26275094	26275157	26275509	26275615	26274693	26274833	26276001	26276075
16348	"ENSMUSG00000026927.18"	"Entr1"	chr2	-	26275094	26275157	26275509	26275623	26274693	26274833	26276001	26276075
16349	"ENSMUSG00000026927.18"	"Entr1"	chr2	-	26275094	26275157	26275552	26275615	26274693	26274833	26276001	26276075
16350	"ENSMUSG00000026927.18"	"Entr1"	chr2	-	26275094	26275157	26275552	26275623	26274693	26274833	26276001	26276075
16351	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	35855443	35855521	35885052	35885191	35707842	35710013	35890025	35890183
16352	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	35855443	35855521	35886320	35886411	35707842	35710013	35890025	35890183
16353	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	35885052	35885191	35886320	35886411	35707842	35710013	35890025	35890183
16354	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	35967853	35967937	36041482	36041543	35890025	35890183	36056641	36056804
16355	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	36056641	36056804	36409700	36409783	35890025	35890183	36437506	36437586
16356	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	36259856	36259936	36409700	36409783	36056723	36056804	36437506	36437586
16357	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	36259856	36259936	36279206	36279316	36136453	36136486	36437506	36437586
16358	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	36259856	36259936	36409700	36409783	36136453	36136486	36437506	36437586
16359	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	36279206	36279316	36409700	36409783	36136453	36136486	36437506	36437586
16360	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	36279206	36279316	36339565	36339630	36259856	36259936	36437506	36437586
16361	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	36279206	36279316	36409700	36409783	36259856	36259936	36437506	36437586
16362	"ENSMUSG00000045083.15"	"Lingo2"	chr4	-	36339565	36339630	36409700	36409783	36259856	36259936	36437506	36437586
16363	"ENSMUSG00000042105.19"	"Inpp5f"	chr7	+	128292293	128292422	128293475	128293549	128286809	128287008	128293977	128294106
16364	"ENSMUSG00000042105.19"	"Inpp5f"	chr7	+	128292333	128292422	128293475	128293549	128290951	128290970	128293977	128294106
16365	"ENSMUSG00000045994.18"	"B3gat1"	chr9	+	26666881	26667390	26667743	26667832	26663039	26663186	26668032	26668329
16366	"ENSMUSG00000045994.18"	"B3gat1"	chr9	+	26666930	26667390	26667743	26667832	26663039	26663186	26668032	26668329
16367	"ENSMUSG00000045994.18"	"B3gat1"	chr9	+	26667050	26667390	26667743	26667832	26663039	26663186	26668032	26668329
16368	"ENSMUSG00000021140.10"	"Pcnx1"	chr12	+	81960126	81960249	81964438	81966154	81959438	81959484	81975018	81975148
16369	"ENSMUSG00000021140.10"	"Pcnx1"	chr12	+	81975015	81975148	81980304	81980407	81964438	81966154	81993704	81993795
16370	"ENSMUSG00000021140.10"	"Pcnx1"	chr12	+	81996857	81997092	81998433	81998576	81995131	81995189	81999561	81999715
16371	"ENSMUSG00000021140.10"	"Pcnx1"	chr12	+	81996863	81997092	81998433	81998576	81995131	81995189	81999561	81999715
16372	"ENSMUSG00000021140.10"	"Pcnx1"	chr12	+	81996874	81997092	81998433	81998576	81995131	81995189	81999561	81999715
16373	"ENSMUSG00000021140.10"	"Pcnx1"	chr12	+	81996889	81997092	81998433	81998576	81995131	81995189	81999561	81999715
16374	"ENSMUSG00000035024.18"	"Ncapd3"	chr9	+	26983020	26983088	26983202	26983259	26981170	26981278	26984018	26984098
16375	"ENSMUSG00000059974.11"	"Ntm"	chr9	-	29020736	29020817	29090317	29090550	28925422	28925557	29322851	29322936
16376	"ENSMUSG00000059974.11"	"Ntm"	chr9	-	29254816	29254963	29255754	29255844	29090317	29090550	29322851	29323500
16377	"ENSMUSG00000059974.11"	"Ntm"	chr9	-	29373569	29373718	29380191	29380411	29322883	29322936	29874140	29874437
16378	"ENSMUSG00000059974.11"	"Ntm"	chr9	-	29373569	29373718	29502949	29503003	29322883	29322936	29874140	29874437
16379	"ENSMUSG00000059974.11"	"Ntm"	chr9	-	29373569	29373718	29853185	29853398	29322883	29322936	29874140	29874437
16380	"ENSMUSG00000059974.11"	"Ntm"	chr9	-	29380191	29380411	29502949	29503003	29322883	29322936	29874140	29874437
16381	"ENSMUSG00000059974.11"	"Ntm"	chr9	-	29380191	29380411	29853185	29853398	29322883	29322936	29874140	29874437
16382	"ENSMUSG00000059974.11"	"Ntm"	chr9	-	29502949	29503003	29853185	29853398	29322883	29322936	29874140	29874437
16383	"ENSMUSG00000068457.15"	"Uty"	chrY	-	1210445	1210564	1211479	1211551	1199454	1199513	1224496	1224546
16384	"ENSMUSG00000068457.15"	"Uty"	chrY	-	1210445	1210564	1216407	1216511	1199454	1199513	1224496	1224546
16385	"ENSMUSG00000068457.15"	"Uty"	chrY	-	1211479	1211551	1216407	1216511	1199454	1199513	1224496	1224546
16386	"ENSMUSG00000039105.7"	"Atp6v1g1"	chr4	+	63464149	63464175	63464253	63464353	63463008	63463236	63466821	63466922
16387	"ENSMUSG00000041444.15"	"Arhgap32"	chr9	+	32082097	32082249	32090333	32090474	32081385	32081472	32093137	32093275
16388	"ENSMUSG00000017119.21"	"Nbr1"	chr11	+	101468004	101468077	101468757	101468863	101467128	101467235	101471410	101472777
16389	"ENSMUSG00000042359.19"	"Osbpl6"	chr2	+	76237518	76237871	76297346	76297483	76236904	76237033	76329600	76329766
16390	"ENSMUSG00000042359.19"	"Osbpl6"	chr2	+	76237518	76237949	76297346	76297483	76236904	76237033	76329600	76329766
16391	"ENSMUSG00000042359.19"	"Osbpl6"	chr2	+	76371230	76371415	76373848	76373915	76370447	76370540	76376321	76376444
16392	"ENSMUSG00000005204.13"	"Senp3"	chr11	-	69565733	69565864	69567442	69567584	69565294	69565432	69567915	69567993
16393	"ENSMUSG00000005204.13"	"Senp3"	chr11	-	69565733	69565864	69567447	69567584	69565294	69565432	69567915	69567993
16394	"ENSMUSG00000005204.13"	"Senp3"	chr11	-	69565733	69565868	69567442	69567584	69565294	69565432	69567915	69567993
16395	"ENSMUSG00000005204.13"	"Senp3"	chr11	-	69565733	69565868	69567447	69567584	69565294	69565432	69567915	69567993
16396	"ENSMUSG00000032038.8"	"St3gal4"	chr9	-	34967714	34967827	35017870	35018075	34966869	34966945	35027993	35028169
16397	"ENSMUSG00000032038.8"	"St3gal4"	chr9	-	34967714	34967827	35027314	35027407	34966869	34966945	35027993	35028169
16398	"ENSMUSG00000032038.8"	"St3gal4"	chr9	-	35017870	35018075	35027314	35027407	34966869	34966945	35027993	35028169
16399	"ENSMUSG00000039048.16"	"Foxred1"	chr9	-	35117518	35117595	35117653	35117831	35117155	35117316	35118774	35118876
16400	"ENSMUSG00000025221.17"	"Kcnip2"	chr19	-	45784717	45784771	45785529	45785613	45784018	45784143	45804169	45804500
16401	"ENSMUSG00000062762.18"	"Ei24"	chr9	-	36697231	36697356	36697778	36697800	36696828	36696948	36699488	36699549
16402	"ENSMUSG00000062762.18"	"Ei24"	chr9	-	36697231	36697356	36697778	36697840	36696828	36696948	36699488	36699549
16403	"ENSMUSG00000032118.17"	"Fez1"	chr9	+	36744650	36745132	36754957	36755017	36744103	36744207	36761642	36761742
16404	"ENSMUSG00000032118.17"	"Fez1"	chr9	+	36744650	36745132	36754957	36755447	36744103	36744207	36761642	36761742
16405	"ENSMUSG00000032118.17"	"Fez1"	chr9	+	36783560	36783632	36786952	36787011	36781798	36781852	36787592	36787658
16406	"ENSMUSG00000001942.9"	"Siae"	chr9	+	37469400	37469518	37514703	37514872	37466993	37467159	37528095	37528257
16407	"ENSMUSG00000005656.10"	"Snx6"	chr12	-	54807123	54807259	54810404	54810510	54803820	54803860	54812368	54812464
16408	"ENSMUSG00000005656.10"	"Snx6"	chr12	-	54817503	54817625	54830187	54830296	54814803	54814927	54830799	54830904
16409	"ENSMUSG00000005656.10"	"Snx6"	chr12	-	54817503	54817625	54830187	54830317	54814803	54814927	54830799	54830904
16410	"ENSMUSG00000005656.10"	"Snx6"	chr12	-	54817503	54817625	54830187	54830555	54814803	54814927	54830799	54830904
16411	"ENSMUSG00000026797.17"	"Stxbp1"	chr2	-	32681994	32682075	32684599	32684725	32677972	32679649	32686027	32686182
16412	"ENSMUSG00000026797.17"	"Stxbp1"	chr2	-	32681994	32682075	32684599	32684746	32677972	32679649	32686027	32686182
16413	"ENSMUSG00000026797.17"	"Stxbp1"	chr2	-	32681994	32682075	32684619	32684725	32677972	32679649	32686027	32686182
16414	"ENSMUSG00000026797.17"	"Stxbp1"	chr2	-	32681994	32682075	32684619	32684746	32677972	32679649	32686027	32686182
16415	"ENSMUSG00000026797.17"	"Stxbp1"	chr2	-	32681994	32682075	32684651	32684725	32677972	32679649	32686027	32686182
16416	"ENSMUSG00000026797.17"	"Stxbp1"	chr2	-	32681994	32682075	32684651	32684746	32677972	32679649	32686027	32686182
16417	"ENSMUSG00000034059.15"	"Ypel4"	chr2	+	84567130	84567309	84567407	84567439	84564570	84564637	84567763	84567872
16418	"ENSMUSG00000034059.15"	"Ypel4"	chr2	+	84567130	84567309	84567407	84567449	84564570	84564637	84567763	84567872
16419	"ENSMUSG00000034059.15"	"Ypel4"	chr2	+	84567227	84567309	84567407	84567439	84564570	84564637	84567763	84567872
16420	"ENSMUSG00000034059.15"	"Ypel4"	chr2	+	84567227	84567309	84567407	84567449	84564570	84564637	84567763	84567872
16421	"ENSMUSG00000037373.13"	"Ctbp1"	chr5	-	33424226	33424381	33426785	33426974	33408201	33408416	33432122	33432338
16422	"ENSMUSG00000024944.7"	"Arl2"	chr19	-	6186008	6186089	6187507	6187884	6184415	6184831	6189922	6190269
16423	"ENSMUSG00000040111.18"	"Gramd1b"	chr9	-	40241880	40241904	40243958	40243979	40238713	40238734	40244740	40244951
16424	"ENSMUSG00000021313.18"	"Ryr2"	chr13	-	11621250	11621283	11631446	11631464	11620041	11620122	11633492	11633566
16425	"ENSMUSG00000021313.18"	"Ryr2"	chr13	-	11639089	11639146	11649192	11649216	11637787	11637887	11650410	11650464
16426	"ENSMUSG00000021313.18"	"Ryr2"	chr13	-	11639089	11639146	11649192	11649259	11637787	11637887	11650410	11650464
16427	"ENSMUSG00000042675.16"	"Ypel3"	chr7	+	126377225	126377269	126377477	126377551	126376942	126377125	126379198	126379686
16428	"ENSMUSG00000006575.15"	"Rundc3a"	chr11	+	102286375	102286505	102287547	102287839	102284228	102284608	102288396	102288512
16429	"ENSMUSG00000022394.15"	"L3mbtl2"	chr15	+	81559733	81559833	81560458	81560593	81555268	81555348	81561025	81561114
16430	"ENSMUSG00000025968.17"	"Ndufs1"	chr1	-	63208387	63208495	63209208	63209282	63205449	63205526	63210007	63210073
16431	"ENSMUSG00000037287.16"	"Tbcel"	chr9	-	42348373	42348527	42350392	42350519	42327084	42327445	42354114	42354371
16432	"ENSMUSG00000059495.15"	"Arhgef12"	chr9	-	42940851	42940994	42951521	42951603	42938492	42938591	42951835	42951892
16433	"ENSMUSG00000059495.15"	"Arhgef12"	chr9	-	42940851	42940994	42951521	42951888	42938492	42938591	42953886	42953972
16434	"ENSMUSG00000059495.15"	"Arhgef12"	chr9	-	42940851	42940994	42951521	42951892	42938492	42938591	42953886	42953972
16435	"ENSMUSG00000059495.15"	"Arhgef12"	chr9	-	42940851	42940994	42951835	42951888	42938492	42938591	42953886	42953972
16436	"ENSMUSG00000059495.15"	"Arhgef12"	chr9	-	42940851	42940994	42951835	42951892	42938492	42938591	42953886	42953972
16437	"ENSMUSG00000059495.15"	"Arhgef12"	chr9	-	42959709	42959836	42994811	42994974	42955559	42955583	43016473	43017282
16438	"ENSMUSG00000056771.10"	"Gm10010"	chr6	-	128166526	128166682	128173731	128173796	128158875	128159042	128176569	128176674
16439	"ENSMUSG00000003363.16"	"Pld3"	chr7	-	27241106	27241413	27241513	27241562	27240629	27240693	27242168	27242329
16440	"ENSMUSG00000003363.16"	"Pld3"	chr7	-	27241106	27241413	27241513	27241606	27240629	27240693	27242168	27242329
16441	"ENSMUSG00000003363.16"	"Pld3"	chr7	-	27241106	27241413	27241513	27241646	27240629	27240693	27242168	27242329
16442	"ENSMUSG00000003363.16"	"Pld3"	chr7	-	27241338	27241413	27241513	27241562	27240509	27240693	27242168	27242329
16443	"ENSMUSG00000003363.16"	"Pld3"	chr7	-	27241338	27241413	27241513	27241646	27240509	27240693	27242168	27242329
16444	"ENSMUSG00000024500.21"	"Ppp2r2b"	chr18	-	42954326	42954429	43031638	43032003	42874160	42874258	43192226	43192536
16445	"ENSMUSG00000024500.21"	"Ppp2r2b"	chr18	-	42954326	42954429	43037445	43037573	42874160	42874258	43192226	43192536
16446	"ENSMUSG00000024500.21"	"Ppp2r2b"	chr18	-	43031638	43032003	43037445	43037573	42874160	42874258	43192226	43192536
16447	"ENSMUSG00000032011.6"	"Thy1"	chr9	+	43957238	43957315	43957910	43958137	43954680	43954773	43958635	43959876
16448	"ENSMUSG00000032011.6"	"Thy1"	chr9	+	43957238	43957315	43957910	43958186	43954680	43954773	43958635	43959876
16449	"ENSMUSG00000032011.6"	"Thy1"	chr9	+	43957238	43957315	43957910	43958249	43954680	43954773	43958635	43959876
16450	"ENSMUSG00000032011.6"	"Thy1"	chr9	+	43957238	43957315	43957918	43958137	43954680	43954773	43958635	43959876
16451	"ENSMUSG00000032011.6"	"Thy1"	chr9	+	43957238	43957315	43957918	43958186	43954680	43954773	43958635	43959876
16452	"ENSMUSG00000032011.6"	"Thy1"	chr9	+	43957253	43957315	43957910	43958137	43954680	43954773	43958635	43959876
16453	"ENSMUSG00000032011.6"	"Thy1"	chr9	+	43957253	43957315	43957910	43958186	43954680	43954773	43958635	43959876
16454	"ENSMUSG00000032011.6"	"Thy1"	chr9	+	43957253	43957315	43957918	43958137	43954680	43954773	43958635	43959876
16455	"ENSMUSG00000032011.6"	"Thy1"	chr9	+	43957253	43957315	43957918	43958186	43954680	43954773	43958635	43959876
16456	"ENSMUSG00000032119.6"	"Hinfp"	chr9	-	44210169	44210322	44210509	44210648	44209630	44209708	44210859	44211089
16457	"ENSMUSG00000032119.6"	"Hinfp"	chr9	-	44213706	44213884	44213884	44214069	44210973	44211089	44216078	44216145
16458	"ENSMUSG00000048537.17"	"Phldb1"	chr9	-	44612799	44612967	44613463	44613557	44612242	44612383	44615099	44615189
16459	"ENSMUSG00000048537.17"	"Phldb1"	chr9	-	44612799	44612967	44614389	44614533	44612242	44612383	44615099	44615189
16460	"ENSMUSG00000048537.17"	"Phldb1"	chr9	-	44613463	44613557	44614389	44614533	44612242	44612383	44615099	44615189
16461	"ENSMUSG00000002032.18"	"Tmem25"	chr9	-	44706706	44706807	44707620	44707738	44706487	44706574	44709417	44709760
16462	"ENSMUSG00000002032.18"	"Tmem25"	chr9	-	44706706	44706807	44707620	44707789	44706487	44706574	44709417	44709760
16463	"ENSMUSG00000002032.18"	"Tmem25"	chr9	-	44706706	44706807	44707620	44707933	44706487	44706574	44709417	44709760
16464	"ENSMUSG00000002032.18"	"Tmem25"	chr9	-	44706978	44707009	44707620	44707738	44706706	44706807	44709417	44709760
