ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
18066	"ENSMUSG00000031839.8"	"Hsbp1"	chr8	+	120071674	120072280	120071674	120071741	120072048	120072280	18066	8,19,19,16	0,0,0,0	12,13,3	0,3,0	456	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.586,1.0	0.138
18067	"ENSMUSG00000031835.17"	"Mbtps1"	chr8	-	120265582	120268433	120265582	120265648	120268323	120268433	18067	262,273,248,319	0,0,0,0	189,172,153	0,8,0	2824	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.531,1.0	0.156
18068	"ENSMUSG00000022263.11"	"Trio"	chr15	-	27740660	27741155	27740660	27740782	27741001	27741155	18068	14,13,15,6	156,295,170,143	1,6,5	161,171,216	368	149	1	1.0	0.035,0.018,0.034,0.017	0.003,0.014,0.009	0.017
18069	"ENSMUSG00000022263.11"	"Trio"	chr15	-	27746985	27748815	27746985	27747167	27748006	27748815	18069	83,122,92,104	0,2,0,0	132,127,151	0,0,0	988	149	1	1.0	1.0,0.902,1.0,1.0	1.0,1.0,1.0	-0.024
18070	"ENSMUSG00000022263.11"	"Trio"	chr15	-	27847373	27847749	27847373	27847565	27847671	27847749	18070	0,0,0,2	0,0,0,2	0,3,2	0,0,0	255	149	1	1.0	NA,NA,NA,0.369	NA,1.0,1.0	-0.631
18071	"ENSMUSG00000043822.19"	"Adamtsl5"	chr10	-	80178140	80178854	80178140	80178533	80178742	80178854	18071	15,8,15,5	8,0,0,2	6,0,9	0,2,3	358	149	0.495687982586	1.0	0.438,1.0,1.0,0.51	1.0,0.0,0.555	0.219
18072	"ENSMUSG00000043822.19"	"Adamtsl5"	chr10	-	80181155	80181528	80181155	80181247	80181346	80181528	18072	1,2,1,1	5,10,4,8	6,0,4	6,3,6	248	149	0.423922042772	1.0	0.107,0.107,0.131,0.07	0.375,0.0,0.286	-0.117
18073	"ENSMUSG00000031826.21"	"Usp10"	chr8	+	120679390	120680084	120679390	120679416	120679918	120680084	18073	14,7,13,12	0,0,0,0	10,3,8	0,0,1	651	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.647	0.118
18074	"ENSMUSG00000031826.21"	"Usp10"	chr8	+	120679390	120680084	120679390	120679743	120679918	120680084	18074	14,7,13,12	0,0,0,1	10,3,8	0,0,0	324	149	1	1.0	1.0,1.0,1.0,0.847	1.0,1.0,1.0	-0.038
18075	"ENSMUSG00000032067.7"	"Pts"	chr9	-	50439445	50439946	50439445	50439532	50439629	50439946	18075	4,3,9,2	0,0,2,0	4,8,2	5,0,0	246	149	1	1.0	1.0,1.0,0.732,1.0	0.326,1.0,1.0	0.158
18076	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140644553	140644820	140644553	140644644	140644722	140644820	18076	24,26,36,22	0,1,3,4	23,33,23	1,0,0	227	149	1	1.0	1.0,0.945,0.887,0.783	0.938,1.0,1.0	-0.076
18077	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140644535	140645034	140644535	140644820	140644966	140645034	18077	6,2,0,0	124,179,142,130	1,0,3	170,196,155	295	149	1	1.0	0.024,0.006,0.0,0.0	0.003,0.0,0.01	0.003
18078	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140644966	140645312	140644966	140645034	140645239	140645312	18078	1,6,2,2	112,195,171,142	4,1,0	184,198,167	354	149	1	1.0	0.004,0.013,0.005,0.006	0.009,0.002,0.0	0.003
18079	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140647022	140647508	140647022	140647157	140647212	140647508	18079	4,3,3,3	0,0,0,0	1,2,1	0,3,0	204	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.327,1.0	0.224
18080	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140647022	140647508	140647022	140647157	140647239	140647508	18080	4,3,3,5	135,231,108,151	1,13,4	163,172,160	231	149	1	1.0	0.019,0.008,0.018,0.021	0.004,0.046,0.016	-0.006
18081	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140647239	140647508	140647239	140647349	140647432	140647508	18081	2,2,2,2	138,243,132,162	1,9,3	159,190,159	232	149	1	1.0	0.009,0.005,0.01,0.008	0.004,0.03,0.012	-0.007
18082	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140647239	140647508	140647239	140647349	140647486	140647508	18082	41,67,34,47	0,0,1,0	45,57,19	0,0,2	286	149	1	1.0	1.0,1.0,0.947,1.0	1.0,1.0,0.832	0.043
18083	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140647486	140647713	140647486	140647508	140647612	140647713	18083	23,40,18,14	5,4,3,1	22,16,31	8,4,2	253	149	1	1.0	0.73,0.855,0.779,0.892	0.618,0.702,0.901	0.074
18084	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140647486	140647713	140647486	140647533	140647612	140647713	18084	6,6,3,3	106,203,108,128	1,4,2	154,150,117	228	149	1	1.0	0.036,0.019,0.018,0.015	0.004,0.017,0.011	0.011
18085	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140650187	140650607	140650187	140650224	140650323	140650607	18085	39,53,29,37	0,7,3,0	43,41,33	4,0,0	248	149	1	1.0	1.0,0.82,0.853,1.0	0.866,1.0,1.0	-0.037
18086	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140650682	140651027	140650682	140650854	140650954	140651027	18086	2,6,1,1	138,194,130,140	6,6,0	203,190,155	249	149	1	1.0	0.009,0.018,0.005,0.004	0.017,0.019,0.0	-0.003
18087	"ENSMUSG00000055629.6"	"B4galnt4"	chr7	+	140651185	140651676	140651185	140651274	140651549	140651676	18087	18,17,6,11	102,127,110,100	0,11,2	127,152,168	424	149	1	1.0	0.058,0.045,0.019,0.037	0.0,0.025,0.004	0.03
18088	"ENSMUSG00000021000.18"	"Mia2"	chr12	+	59226298	59226794	59226298	59226335	59226635	59226794	18088	14,27,33,16	0,4,2,0	7,15,10	2,0,0	449	149	1	1.0	1.0,0.691,0.846,1.0	0.537,1.0,1.0	0.039
18090	"ENSMUSG00000031819.14"	"Emc8"	chr8	-	121387248	121387599	121387248	121387409	121387522	121387599	18090	30,13,8,11	2,1,0,0	19,4,11	3,1,2	262	149	1	1.0	0.895,0.881,1.0,1.0	0.783,0.695,0.758	0.199
18091	"ENSMUSG00000018476.8"	"Kdm6b"	chr11	-	69291532	69291918	69291532	69291674	69291818	69291918	18091	1,1,12,4	59,64,56,61	2,1,3	63,35,56	293	149	1	1.0	0.009,0.008,0.098,0.032	0.016,0.014,0.027	0.018
18092	"ENSMUSG00000018476.8"	"Kdm6b"	chr11	-	69292340	69292653	69292340	69292489	69292584	69292653	18092	1,0,2,3	57,74,59,55	4,3,6	83,57,65	244	149	1	1.0	0.011,0.0,0.02,0.032	0.029,0.031,0.053	-0.022
18093	"ENSMUSG00000018476.8"	"Kdm6b"	chr11	-	69292584	69292810	69292584	69292656	69292742	69292810	18093	1,0,2,2	56,52,32,40	4,3,1	66,57,53	235	149	1	1.0	0.011,0.0,0.038,0.031	0.037,0.032,0.012	-0.007
18094	"ENSMUSG00000018476.8"	"Kdm6b"	chr11	-	69292742	69293101	69292742	69292807	69292901	69293101	18094	1,1,3,2	51,46,33,22	3,4,1	58,61,50	243	149	1	1.0	0.012,0.013,0.053,0.053	0.031,0.039,0.012	0.005
18095	"ENSMUSG00000018476.8"	"Kdm6b"	chr11	-	69294386	69294742	69294386	69294509	69294615	69294742	18095	1,12,5,5	54,39,31,20	2,1,2	62,37,92	255	149	1	1.0	0.011,0.152,0.086,0.127	0.019,0.016,0.013	0.078
18096	"ENSMUSG00000025318.14"	"Jph3"	chr8	+	122516137	122517560	122516137	122516345	122517175	122517560	18096	327,508,234,282	3,0,0,0	381,425,382	0,0,0	979	149	1	1.0	0.943,1.0,1.0,1.0	1.0,1.0,1.0	-0.014
18097	"ENSMUSG00000025318.14"	"Jph3"	chr8	+	122516137	122517560	122516137	122516345	122517340	122517560	18097	327,508,234,282	1,0,0,0	381,425,382	0,0,3	1144	149	1	1.0	0.977,1.0,1.0,1.0	1.0,1.0,0.943	0.013
18098	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111742357	111742828	111742357	111742436	111742706	111742828	18098	4,54,7,20	0,0,0,0	14,16,26	1,0,0	419	149	1	1.0	1.0,1.0,1.0,1.0	0.833,1.0,1.0	0.056
18099	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111742357	111742828	111742357	111742436	111742727	111742828	18099	4,54,7,20	0,2,0,0	14,16,28	0,0,0	440	149	1	1.0	1.0,0.901,1.0,1.0	1.0,1.0,1.0	-0.025
18100	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111748148	111748477	111748148	111748259	111748377	111748477	18100	17,99,28,62	1721,2319,1624,1450	36,38,25	2362,2174,2038	267	149	1	1.0	0.005,0.023,0.01,0.023	0.008,0.01,0.007	0.007
18101	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755758	111756043	111755758	111755893	111756026	111756043	18101	229,341,257,226	1,0,0,0	326,271,264	0,0,0	282	149	1	1.0	0.992,1.0,1.0,1.0	1.0,1.0,1.0	-0.002
18102	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111761613	111762112	111761613	111761837	111761981	111762112	18102	42,37,25,24	1,0,0,0	12,35,19	0,0,0	293	149	1	1.0	0.955,1.0,1.0,1.0	1.0,1.0,1.0	-0.011
18103	"ENSMUSG00000109957.2"	"Gm45353"	chr8	+	123065909	123066139	123065909	123065994	123066120	123066139	18103	2,1,4,8	2,0,0,1	4,2,1	0,2,0	275	149	1	1.0	0.351,1.0,1.0,0.813	1.0,0.351,1.0	0.007
18104	"ENSMUSG00000062296.9"	"Trank1"	chr9	+	111176555	111176994	111176555	111176620	111176855	111176994	18104	6,2,1,4	92,155,99,147	0,8,1	61,95,92	384	149	1	1.0	0.025,0.005,0.004,0.01	0.0,0.032,0.004	-0.001
18105	"ENSMUSG00000062296.9"	"Trank1"	chr9	+	111212141	111212464	111212141	111212230	111212377	111212464	18105	15,39,16,29	3,2,0,2	19,18,17	1,6,1	296	149	1	1.0	0.716,0.908,1.0,0.88	0.905,0.602,0.895	0.075
18106	"ENSMUSG00000049482.17"	"Ctu2"	chr8	+	123203253	123203975	123203253	123203328	123203493	123203975	18106	2,1,7,0	0,0,3,0	4,2,0	0,0,0	314	149	1	1.0	1.0,1.0,0.525,NA	1.0,1.0,NA	-0.158
18107	"ENSMUSG00000049482.17"	"Ctu2"	chr8	+	123203493	123203975	123203493	123203723	123203915	123203975	18107	6,0,0,0	65,38,20,32	0,0,0	79,62,39	341	149	1	1.0	0.039,0.0,0.0,0.0	0.0,0.0,0.0	0.01
18108	"ENSMUSG00000049482.17"	"Ctu2"	chr8	+	123207850	123208136	123207850	123207963	123208069	123208136	18108	5,0,2,0	31,44,22,24	2,2,2	46,35,29	255	149	1	1.0	0.086,0.0,0.05,0.0	0.025,0.032,0.039	0.002
18109	"ENSMUSG00000014444.18"	"Piezo1"	chr8	-	123209609	123209968	123209609	123209730	123209795	123209968	18109	3,8,0,8	17,20,9,16	2,5,2	4,10,16	214	149	1	1.0	0.109,0.218,0.0,0.258	0.258,0.258,0.08	-0.052
18110	"ENSMUSG00000014444.18"	"Piezo1"	chr8	-	123211995	123212448	123211995	123212210	123212328	123212448	18110	0,0,2,1	6,10,12,8	0,1,0	11,13,11	267	149	1	1.0	0.0,0.0,0.085,0.065	0.0,0.041,0.0	0.024
18112	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71051188	71051649	71051188	71051422	71051503	71051649	18112	10,6,6,9	412,477,274,309	6,2,7	411,411,423	230	149	1	1.0	0.015,0.008,0.014,0.019	0.009,0.003,0.011	0.006
18113	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71051417	71051649	71051417	71051558	71051642	71051649	18113	4,8,1,5	377,476,283,305	2,4,2	376,384,436	233	149	1	1.0	0.007,0.011,0.002,0.01	0.003,0.007,0.003	0.003
18114	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71051642	71051805	71051642	71051678	71051751	71051805	18114	26,9,6,9	0,0,1,0	5,9,12	0,0,1	222	149	1	1.0	1.0,1.0,0.801,1.0	1.0,1.0,0.89	-0.013
18115	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71051751	71052094	71051751	71051813	71052023	71052094	18115	23,22,25,11	335,491,306,325	1,6,9	323,378,418	359	149	1	1.0	0.028,0.018,0.033,0.014	0.001,0.007,0.009	0.018
18116	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052023	71052235	71052023	71052094	71052174	71052235	18116	3,2,3,8	339,469,298,288	0,2,8	324,378,402	229	149	1	1.0	0.006,0.003,0.007,0.018	0.0,0.003,0.013	0.003
18117	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052174	71052524	71052174	71052245	71052337	71052524	18117	5,14,6,6	303,393,244,219	8,2,2	347,372,349	241	149	1	1.0	0.01,0.022,0.015,0.017	0.014,0.003,0.004	0.009
18118	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052337	71052524	71052337	71052407	71052489	71052524	18118	30,22,10,9	66,120,61,47	5,14,14	92,95,112	231	149	1	1.0	0.227,0.106,0.096,0.11	0.034,0.087,0.075	0.069
18119	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052489	71052837	71052489	71052549	71052658	71052837	18119	14,18,14,5	2,3,3,4	0,8,17	11,11,22	258	149	0.000313175894162	0.10069809519978154	0.802,0.776,0.729,0.419	0.0,0.296,0.309	0.48
18120	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052489	71052837	71052489	71052549	71052763	71052837	18120	9,8,7,4	0,1,0,0	0,9,10	0,0,0	363	149	1	1.0	1.0,0.767,1.0,1.0	NA,1.0,1.0	-0.058
18121	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052763	71053135	71052763	71052837	71053045	71053135	18121	3,8,0,8	0,0,0,0	0,4,2	0,2,0	357	149	1	1.0	1.0,1.0,NA,1.0	NA,0.455,1.0	0.272
18122	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71054806	71055195	71054806	71054966	71055050	71055195	18122	1,5,2,3	373,403,342,267	2,6,1	475,427,427	233	149	1	1.0	0.002,0.008,0.004,0.007	0.003,0.009,0.001	0.001
18123	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71054881	71055195	71054881	71054966	71055084	71055195	18123	67,63,53,41	9,14,9,2	61,70,81	5,1,4	267	149	0.364918902645	1.0	0.806,0.715,0.767,0.92	0.872,0.975,0.919	-0.12
18124	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71054961	71055326	71054961	71055112	71055223	71055326	18124	6,10,11,4	317,335,321,260	10,11,15	401,373,381	260	149	1	1.0	0.011,0.017,0.019,0.009	0.014,0.017,0.022	-0.004
18126	"ENSMUSG00000006299.14"	"Aamp"	chr1	-	74319945	74320338	74319945	74320096	74320247	74320338	18126	13,5,4,7	466,689,442,348	10,3,4	600,648,553	300	149	1	1.0	0.014,0.004,0.004,0.01	0.008,0.002,0.004	0.003
18127	"ENSMUSG00000006299.14"	"Aamp"	chr1	-	74320258	74320591	74320258	74320338	74320487	74320591	18127	10,18,9,10	488,619,395,378	8,0,9	602,601,510	298	149	1	1.0	0.01,0.014,0.011,0.013	0.007,0.0,0.009	0.007
18128	"ENSMUSG00000006299.14"	"Aamp"	chr1	-	74320481	74320978	74320481	74320801	74320894	74320978	18128	6,8,5,3	429,458,304,328	1,2,5	459,479,511	242	149	1	1.0	0.009,0.011,0.01,0.006	0.001,0.003,0.006	0.006
18129	"ENSMUSG00000120303.2"	"4930500G05Rik"	chrX	+	12754470	12754765	12754470	12754617	12754739	12754765	18129	1,0,0,0	0,0,0,0	0,0,0	0,2,5	271	149	1	1.0	1.0,NA,NA,NA	NA,0.0,0.0	1.0
18130	"ENSMUSG00000033862.8"	"Cdk10"	chr8	+	123953684	123953900	123953684	123953756	123953878	123953900	18130	21,18,16,21	0,0,0,0	6,18,11	0,0,3	271	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.668	0.111
18132	"ENSMUSG00000033862.8"	"Cdk10"	chr8	+	123954161	123954482	123954161	123954264	123954398	123954482	18132	9,29,8,16	182,272,211,215	30,26,33	259,181,161	283	149	1	1.0	0.025,0.053,0.02,0.038	0.057,0.07,0.097	-0.041
18133	"ENSMUSG00000033862.8"	"Cdk10"	chr8	+	123955586	123955903	123955586	123955673	123955787	123955903	18133	12,5,20,9	4,0,0,0	17,10,3	2,0,0	263	149	1	1.0	0.63,1.0,1.0,1.0	0.828,1.0,1.0	-0.035
18134	"ENSMUSG00000033862.8"	"Cdk10"	chr8	+	123957006	123957354	123957006	123957066	123957245	123957354	18134	30,21,26,12	2,0,0,0	9,7,8	0,0,0	328	149	1	1.0	0.872,1.0,1.0,1.0	1.0,1.0,1.0	-0.032
18135	"ENSMUSG00000033862.8"	"Cdk10"	chr8	+	123957006	123957439	123957006	123957066	123957332	123957439	18135	72,41,55,26	113,168,141,127	27,40,33	127,118,118	415	149	1	1.0	0.186,0.081,0.123,0.068	0.071,0.109,0.091	0.024
18136	"ENSMUSG00000033862.8"	"Cdk10"	chr8	+	123957245	123957670	123957245	123957439	123957530	123957670	18136	23,31,31,49	5,0,0,0	32,21,34	0,0,0	240	149	1	1.0	0.741,1.0,1.0,1.0	1.0,1.0,1.0	-0.065
18137	"ENSMUSG00000024097.12"	"Srsf7"	chr17	-	80511401	80511816	80511401	80511661	80511741	80511816	18137	5,9,10,8	385,647,315,497	1,8,8	416,420,427	229	149	1	1.0	0.008,0.009,0.02,0.01	0.002,0.012,0.012	0.003
18138	"ENSMUSG00000024097.12"	"Srsf7"	chr17	-	80511741	80512867	80511741	80511816	80512403	80512867	18138	334,445,377,484	1,7,3,2	207,329,232	2,1,0	736	149	1	1.0	0.985,0.928,0.962,0.98	0.954,0.985,1.0	-0.016
18139	"ENSMUSG00000024097.12"	"Srsf7"	chr17	-	80512403	80512867	80512403	80512510	80512690	80512867	18139	225,298,217,306	18,24,11,20	135,257,165	16,8,9	329	149	1	1.0	0.85,0.849,0.899,0.874	0.793,0.936,0.893	-0.006
18140	"ENSMUSG00000001065.16"	"Zfp276"	chr8	+	123991733	123992118	123991733	123991809	123992052	123992118	18140	8,12,4,10	29,76,54,31	3,2,7	56,46,56	392	149	1	1.0	0.095,0.057,0.027,0.109	0.02,0.016,0.045	0.045
18141	"ENSMUSG00000001065.16"	"Zfp276"	chr8	+	123991733	123992118	123991733	123991809	123992055	123992118	18141	8,7,3,11	6,0,0,0	3,3,6	7,0,2	395	149	0.0584176410635	1.0	0.335,1.0,1.0,1.0	0.139,1.0,0.531	0.277
18142	"ENSMUSG00000022474.16"	"Pmm1"	chr15	-	81835747	81836237	81835747	81835813	81836124	81836237	18142	30,43,38,63	589,837,625,590	18,16,9	799,754,738	460	149	1	1.0	0.016,0.016,0.019,0.033	0.007,0.007,0.004	0.015
18143	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124111087	124111534	124111087	124111153	124111375	124111534	18143	7,38,10,17	3,0,0,0	20,8,14	0,0,0	371	149	1	1.0	0.484,1.0,1.0,1.0	1.0,1.0,1.0	-0.129
18144	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124126068	124126457	124126068	124126083	124126280	124126457	18144	13,31,13,23	3,0,0,0	12,3,31	0,0,0	346	149	1	1.0	0.651,1.0,1.0,1.0	1.0,1.0,1.0	-0.087
18145	"ENSMUSG00000001482.16"	"Def8"	chr8	+	124186262	124186665	124186262	124186396	124186555	124186665	18145	2,3,7,0	140,208,161,128	9,4,2	152,160,126	308	149	1	1.0	0.007,0.007,0.021,0.0	0.028,0.012,0.008	-0.007
18146	"ENSMUSG00000001482.16"	"Def8"	chr8	+	124186555	124187254	124186555	124186665	124187085	124187254	18146	5,2,7,6	0,0,0,0	14,6,6	0,0,2	569	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.44	0.187
18147	"ENSMUSG00000092232.2"	"Gm20521"	chr14	+	55134422	55134729	55134422	55134496	55134577	55134729	18147	49,121,70,79	607,1085,812,982	35,58,36	703,673,560	230	149	1	1.0	0.05,0.067,0.053,0.05	0.031,0.053,0.04	0.014
18148	"ENSMUSG00000089704.10"	"Galnt2"	chr8	+	125050387	125050798	125050387	125050509	125050730	125050798	18148	4,0,1,1	169,263,138,181	2,1,2	223,173,192	370	149	1	1.0	0.009,0.0,0.003,0.002	0.004,0.002,0.004	0.0
18149	"ENSMUSG00000031979.18"	"Cog2"	chr8	+	125269627	125271132	125269627	125269689	125270782	125271132	18149	90,119,101,100	0,0,0,0	81,72,63	1,0,0	1242	149	1	1.0	1.0,1.0,1.0,1.0	0.907,1.0,1.0	0.031
18150	"ENSMUSG00000031985.10"	"Gnpat"	chr8	+	125605251	125605701	125605251	125605403	125605522	125605701	18150	0,0,0,1	95,162,151,168	0,2,0	140,191,141	268	149	1	1.0	0.0,0.0,0.0,0.003	0.0,0.006,0.0	-0.001
18152	"ENSMUSG00000013646.18"	"Sh3bp5l"	chr11	+	58221868	58222276	58221868	58221941	58222079	58222276	18152	4,0,0,0	0,0,3,0	6,1,3	0,4,0	287	149	1	1.0	1.0,NA,0.0,NA	1.0,0.115,1.0	-0.205
18153	"ENSMUSG00000060212.14"	"Pcnx2"	chr8	-	126587511	126587725	126587511	126587576	126587692	126587725	18153	1,1,0,0	7,0,4,4	0,0,0	5,7,1	265	149	1	1.0	0.074,1.0,0.0,0.0	0.0,0.0,0.0	0.269
18154	"ENSMUSG00000060212.14"	"Pcnx2"	chr8	-	126587511	126587999	126587511	126587725	126587845	126587999	18154	3,2,1,3	102,195,139,108	0,0,1	124,126,118	269	149	1	1.0	0.016,0.006,0.004,0.015	0.0,0.0,0.005	0.009
18155	"ENSMUSG00000060212.14"	"Pcnx2"	chr8	-	126617773	126618099	126617773	126617894	126617999	126618099	18155	5,0,1,0	0,7,4,0	3,1,5	12,7,2	254	149	1	1.0	1.0,0.0,0.128,NA	0.128,0.077,0.595	0.109
18156	"ENSMUSG00000042203.9"	"Tbc1d22b"	chr17	+	29791396	29792072	29791396	29791804	29791943	29792072	18156	18,13,5,5	0,0,0,1	0,5,5	0,0,0	288	149	1	1.0	1.0,1.0,1.0,0.721	NA,1.0,1.0	-0.07
18157	"ENSMUSG00000042203.9"	"Tbc1d22b"	chr17	+	29818817	29819215	29818817	29818940	29819119	29819215	18157	4,11,8,0	68,160,86,98	0,3,0	118,123,75	328	149	1	1.0	0.026,0.03,0.041,0.0	0.0,0.011,0.0	0.021
18158	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20859430	20859847	20859430	20859454	20859745	20859847	18158	152,185,237,193	0,0,0,1	149,131,108	0,0,1	440	149	1	1.0	1.0,1.0,1.0,0.985	1.0,1.0,0.973	0.005
18159	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20863725	20863955	20863725	20863801	20863873	20863955	18159	5,7,10,3	0,0,2,0	0,2,3	0,0,0	221	149	1	1.0	1.0,1.0,0.771,1.0	NA,1.0,1.0	-0.057
18160	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20863711	20863955	20863711	20863801	20863877	20863955	18160	11,10,11,8	230,391,193,290	0,4,4	298,256,257	225	149	1	1.0	0.031,0.017,0.036,0.018	0.0,0.01,0.01	0.019
18161	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20864201	20864699	20864201	20864607	20864691	20864699	18161	24,9,7,10	213,363,186,286	1,3,2	223,246,245	233	149	1	1.0	0.067,0.016,0.024,0.022	0.003,0.008,0.005	0.027
18162	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20876202	20876595	20876202	20876305	20876420	20876595	18162	0,5,3,0	213,350,233,268	0,0,0	243,267,186	264	149	1	1.0	0.0,0.008,0.007,0.0	0.0,0.0,0.0	0.004
18163	"ENSMUSG00000025809.16"	"Itgb1"	chr8	+	129446472	129446870	129446472	129446613	129446755	129446870	18163	1,1,4,6	122,188,100,135	3,1,0	169,128,152	291	149	1	1.0	0.004,0.003,0.02,0.022	0.009,0.004,0.0	0.008
18164	"ENSMUSG00000025809.16"	"Itgb1"	chr8	+	129450474	129450909	129450474	129450594	129450676	129450909	18164	7,4,10,2	3,0,4,0	1,6,7	0,0,0	231	149	0.648899657301	1.0	0.601,1.0,0.617,1.0	1.0,1.0,1.0	-0.196
18165	"ENSMUSG00000071302.11"	"Zfp1006"	chr8	-	129948024	129948471	129948024	129948085	129948304	129948471	18165	0,8,1,0	37,66,29,51	0,2,0	19,26,33	368	149	1	1.0	0.0,0.047,0.014,0.0	0.0,0.03,0.0	0.005
18166	"ENSMUSG00000021413.10"	"Prpf4b"	chr13	+	35083091	35083345	35083091	35083206	35083297	35083345	18166	47,69,58,50	7,2,5,7	26,34,14	0,2,0	240	149	1	1.0	0.807,0.955,0.878,0.816	1.0,0.913,1.0	-0.107
18167	"ENSMUSG00000021413.10"	"Prpf4b"	chr13	+	35083091	35083345	35083091	35083206	35083334	35083345	18167	28,37,34,34	0,2,4,0	20,20,7	0,5,0	277	149	1	1.0	1.0,0.909,0.821,1.0	1.0,0.683,1.0	0.038
18168	"ENSMUSG00000021413.10"	"Prpf4b"	chr13	+	35085375	35086114	35085375	35085471	35085980	35086114	18168	337,529,395,470	0,0,8,0	297,314,301	0,0,7	658	149	1	1.0	1.0,1.0,0.918,1.0	1.0,1.0,0.907	0.011
18169	"ENSMUSG00000021413.10"	"Prpf4b"	chr13	+	35085375	35086114	35085375	35085519	35085980	35086114	18169	290,451,344,425	0,0,0,0	267,285,262	0,2,0	610	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.972,1.0	0.009
18170	"ENSMUSG00000021413.10"	"Prpf4b"	chr13	+	35085375	35086114	35085375	35085607	35085980	35086114	18170	283,447,343,423	0,2,0,3	265,285,262	0,0,0	522	149	1	1.0	1.0,0.985,1.0,0.976	1.0,1.0,1.0	-0.01
18171	"ENSMUSG00000021413.10"	"Prpf4b"	chr13	+	35087171	35087585	35087171	35087256	35087512	35087585	18171	48,121,75,71	9,7,9,3	55,62,46	1,1,5	405	149	0.802673025066	1.0	0.662,0.864,0.754,0.897	0.953,0.958,0.772	-0.1
18172	"ENSMUSG00000048000.16"	"Gigyf2"	chr1	+	87335014	87335401	87335014	87335177	87335256	87335401	18172	0,7,0,5	58,113,32,40	1,0,0	57,75,119	228	149	1	1.0	0.0,0.039,0.0,0.076	0.011,0.0,0.0	0.025
18173	"ENSMUSG00000048000.16"	"Gigyf2"	chr1	+	87335014	87335401	87335014	87335177	87335259	87335401	18173	0,7,0,5	9,5,7,6	1,0,3	7,2,11	231	149	1	1.0	0.0,0.475,0.0,0.35	0.084,0.0,0.15	0.128
18174	"ENSMUSG00000067369.13"	"Trmt2b"	chrX	-	133140827	133141318	133140827	133140929	133141075	133141318	18174	2,6,1,2	3,0,0,0	6,0,1	0,0,4	295	149	1	1.0	0.252,1.0,1.0,1.0	1.0,NA,0.112	0.257
18175	"ENSMUSG00000035849.15"	"Krt222"	chr11	-	99126962	99127396	99126962	99127095	99127290	99127396	18175	4,24,16,12	120,223,158,152	5,2,1	160,108,113	344	149	1	1.0	0.014,0.045,0.042,0.033	0.013,0.008,0.004	0.025
