ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
115095	"ENSMUSG00000033287.18"	"Kctd17"	chr15	+	78321100	78321513	78319784	78319910	78321783	78321871
115096	"ENSMUSG00000033287.18"	"Kctd17"	chr15	+	78321100	78321513	78319784	78319910	78322686	78323503
115097	"ENSMUSG00000033287.18"	"Kctd17"	chr15	+	78321357	78321513	78319784	78319910	78321783	78321871
115098	"ENSMUSG00000033287.18"	"Kctd17"	chr15	+	78321357	78321513	78319784	78319910	78322686	78323503
115099	"ENSMUSG00000033287.18"	"Kctd17"	chr15	+	78321357	78321513	78321100	78321163	78321783	78321871
115100	"ENSMUSG00000033287.18"	"Kctd17"	chr15	+	78321357	78321513	78321100	78321194	78321783	78321871
115101	"ENSMUSG00000033287.18"	"Kctd17"	chr15	+	78321357	78321513	78321100	78321194	78322686	78323503
115102	"ENSMUSG00000033287.18"	"Kctd17"	chr15	+	78321513	78321871	78319784	78319910	78322686	78322697
115103	"ENSMUSG00000033287.18"	"Kctd17"	chr15	+	78321783	78321871	78319784	78319910	78322696	78322697
115104	"ENSMUSG00000033287.18"	"Kctd17"	chr15	+	78321783	78321871	78321059	78321513	78322686	78322697
115105	"ENSMUSG00000090077.10"	"Lime1"	chr2	+	181022167	181022634	181021870	181021972	181023986	181024337
115106	"ENSMUSG00000090077.10"	"Lime1"	chr2	+	181022195	181022634	181021870	181021972	181023986	181024337
115107	"ENSMUSG00000090077.10"	"Lime1"	chr2	+	181024564	181024953	181024408	181024496	181025050	181025106
115108	"ENSMUSG00000019777.17"	"Hdac2"	chr10	+	36862304	36862420	36861122	36861235	36864075	36864150
115109	"ENSMUSG00000019777.17"	"Hdac2"	chr10	+	36874225	36874310	36873962	36874093	36874409	36874565
115110	"ENSMUSG00000019777.17"	"Hdac2"	chr10	+	36874225	36874565	36873962	36874093	36876364	36876422
115111	"ENSMUSG00000086171.9"	"Pcsk2os1"	chr2	-	143387745	143388073	143384130	143384283	143388324	143389757
115112	"ENSMUSG00000046364.15"	"Rpl27a"	chr7	+	109119105	109119200	109118791	109118855	109119674	109119804
115113	"ENSMUSG00000046364.15"	"Rpl27a"	chr7	+	109119105	109119445	109118791	109118855	109119674	109119849
115114	"ENSMUSG00000046364.15"	"Rpl27a"	chr7	+	109119124	109119445	109118476	109118855	109119674	109119849
115115	"ENSMUSG00000046364.15"	"Rpl27a"	chr7	+	109119368	109119445	109119124	109119200	109119674	109119849
115116	"ENSMUSG00000046364.15"	"Rpl27a"	chr7	+	109119368	109119849	109119124	109119200	109120807	109120973
115117	"ENSMUSG00000046364.15"	"Rpl27a"	chr7	+	109119682	109119849	109119124	109119200	109120807	109120973
115118	"ENSMUSG00000046364.15"	"Rpl27a"	chr7	+	109119748	109119849	109119124	109119200	109120807	109120973
115119	"ENSMUSG00000026484.14"	"Rnf2"	chr1	-	151351878	151352106	151348822	151349095	151352622	151352783
115120	"ENSMUSG00000020848.8"	"Doc2b"	chr11	-	75663343	75663445	75659791	75662894	75664364	75664446
115121	"ENSMUSG00000020848.8"	"Doc2b"	chr11	-	75663343	75663448	75659791	75662894	75664364	75664446
115122	"ENSMUSG00000020848.8"	"Doc2b"	chr11	-	75663348	75663448	75659791	75662894	75664364	75664446
115123	"ENSMUSG00000020848.8"	"Doc2b"	chr11	-	75676342	75676369	75672446	75672521	75676918	75676998
115124	"ENSMUSG00000019845.9"	"Tube1"	chr10	+	39011805	39011823	39010983	39011036	39013129	39013187
115125	"ENSMUSG00000085408.4"	"C530005A16Rik"	chr4	-	116453863	116453964	116450039	116450145	116454608	116454831
115126	"ENSMUSG00000020961.16"	"Ston2"	chr12	-	91712756	91712826	91710391	91710652	91745772	91745911
115127	"ENSMUSG00000086915.10"	"Gm16364"	chr10	-	39489240	39489246	39477700	39477798	39489479	39489916
115128	"ENSMUSG00000086915.10"	"Gm16364"	chr10	-	39489240	39489246	39486943	39487133	39489479	39489916
115129	"ENSMUSG00000096687.9"	"Mfsd4b4"	chr10	-	39771507	39771825	39770767	39770936	39774909	39775234
115130	"ENSMUSG00000036057.12"	"Ptpn23"	chr9	-	110219918	110220006	110219697	110219812	110220111	110220170
115131	"ENSMUSG00000036057.12"	"Ptpn23"	chr9	-	110219918	110220040	110219697	110219812	110220111	110220170
115132	"ENSMUSG00000036057.12"	"Ptpn23"	chr9	-	110226732	110226813	110222768	110222896	110227188	110227263
115133	"ENSMUSG00000041439.16"	"Mfsd6"	chr1	-	52697857	52697933	52695685	52697704	52699965	52700246
115134	"ENSMUSG00000031932.15"	"Gpr83"	chr9	+	14777812	14777983	14776067	14776193	14778144	14778278
115135	"ENSMUSG00000031932.15"	"Gpr83"	chr9	+	14777923	14777983	14776067	14776193	14778144	14778278
115136	"ENSMUSG00000021712.16"	"Trim23"	chr13	+	104316844	104316933	104315346	104315469	104317581	104317744
115137	"ENSMUSG00000021712.16"	"Trim23"	chr13	+	104321236	104321355	104317581	104317744	104323908	104324187
115138	"ENSMUSG00000021712.16"	"Trim23"	chr13	+	104321242	104321355	104317581	104317744	104323908	104324187
115139	"ENSMUSG00000022564.8"	"Grina"	chr15	+	76131728	76131839	76130963	76131100	76132050	76132377
115140	"ENSMUSG00000022564.8"	"Grina"	chr15	+	76131839	76131937	76130963	76131198	76132050	76132377
115141	"ENSMUSG00000022564.8"	"Grina"	chr15	+	76132971	76133001	76132648	76132849	76133177	76133321
115142	"ENSMUSG00000022564.8"	"Grina"	chr15	+	76132971	76133096	76132648	76132849	76133177	76133321
115143	"ENSMUSG00000022564.8"	"Grina"	chr15	+	76133014	76133096	76132648	76132849	76133177	76133321
115144	"ENSMUSG00000022564.8"	"Grina"	chr15	+	76133014	76133100	76132648	76132849	76133177	76133321
115145	"ENSMUSG00000019837.9"	"Gtf3c6"	chr10	-	40127151	40127337	40123698	40125827	40130259	40130325
115146	"ENSMUSG00000029434.13"	"Vps33a"	chr5	-	123673242	123673414	123671920	123672058	123674595	123674663
115147	"ENSMUSG00000029434.13"	"Vps33a"	chr5	-	123690661	123690691	123685064	123685191	123696676	123697082
115148	"ENSMUSG00000020088.11"	"Sar1a"	chr10	+	61516839	61516911	61516145	61516192	61520658	61520732
115149	"ENSMUSG00000020088.11"	"Sar1a"	chr10	+	61522153	61522254	61521332	61521398	61525552	61525684
115150	"ENSMUSG00000020088.11"	"Sar1a"	chr10	+	61522153	61522498	61521332	61521398	61525552	61525684
115151	"ENSMUSG00000020088.11"	"Sar1a"	chr10	+	61522409	61522498	61522153	61522257	61525552	61525684
115152	"ENSMUSG00000038481.14"	"Cdk19"	chr10	+	40270325	40270396	40225521	40225717	40310299	40310410
115153	"ENSMUSG00000038481.14"	"Cdk19"	chr10	+	40342674	40342765	40312067	40312208	40351564	40351637
115154	"ENSMUSG00000038481.14"	"Cdk19"	chr10	+	40345574	40345950	40330010	40330068	40351564	40351637
115155	"ENSMUSG00000038481.14"	"Cdk19"	chr10	+	40345574	40345950	40342633	40342765	40351564	40351637
115156	"ENSMUSG00000038481.14"	"Cdk19"	chr10	+	40345881	40345950	40345574	40345718	40351564	40351637
115157	"ENSMUSG00000021621.16"	"Zcchc9"	chr13	-	91947438	91947479	91946947	91947010	91948729	91949135
115158	"ENSMUSG00000021621.16"	"Zcchc9"	chr13	-	91947438	91947484	91946947	91947010	91948729	91949135
115159	"ENSMUSG00000014547.11"	"Wdfy2"	chr14	+	63153667	63153770	63123258	63123326	63162578	63165172
115160	"ENSMUSG00000014547.11"	"Wdfy2"	chr14	+	63166424	63166595	63162578	63162633	63167676	63167827
115161	"ENSMUSG00000014547.11"	"Wdfy2"	chr14	+	63166444	63166595	63162578	63162633	63167676	63167827
115162	"ENSMUSG00000014547.11"	"Wdfy2"	chr14	+	63181472	63181596	63171738	63171851	63186091	63186197
115163	"ENSMUSG00000014547.11"	"Wdfy2"	chr14	+	63192309	63192409	63190460	63190591	63193728	63198958
115164	"ENSMUSG00000091415.6"	"Ak9"	chr10	+	41233497	41233654	41227697	41227846	41234531	41234646
115165	"ENSMUSG00000015837.16"	"Sqstm1"	chr11	-	50093640	50093894	50093138	50093421	50096849	50096930
115166	"ENSMUSG00000015837.16"	"Sqstm1"	chr11	-	50098233	50098502	50097986	50098128	50098647	50098743
115167	"ENSMUSG00000019826.12"	"Zbtb24"	chr10	+	41339957	41340038	41338274	41338356	41340272	41341570
115168	"ENSMUSG00000078451.6"	"Ppil6"	chr10	+	41377110	41377354	41374357	41374546	41377620	41377683
115169	"ENSMUSG00000078451.6"	"Ppil6"	chr10	+	41377293	41377354	41374357	41374546	41377620	41377683
115170	"ENSMUSG00000078451.6"	"Ppil6"	chr10	+	41377296	41377354	41374357	41374546	41377620	41377683
115171	"ENSMUSG00000078451.6"	"Ppil6"	chr10	+	41377834	41377927	41377645	41377683	41378991	41379048
115172	"ENSMUSG00000078451.6"	"Ppil6"	chr10	+	41377834	41377927	41377645	41377683	41383419	41383555
115173	"ENSMUSG00000075225.17"	"Ccdc162"	chr10	-	41461242	41461332	41457154	41457387	41462247	41462400
115174	"ENSMUSG00000034714.10"	"Ttyh2"	chr11	+	114596368	114596453	114593061	114593134	114598161	114598231
115175	"ENSMUSG00000034714.10"	"Ttyh2"	chr11	+	114596368	114596606	114593061	114593134	114598161	114598231
115176	"ENSMUSG00000034714.10"	"Ttyh2"	chr11	+	114601636	114601816	114600868	114601011	114602585	114602664
115177	"ENSMUSG00000019804.13"	"Snx3"	chr10	+	42404306	42404358	42401949	42402045	42409144	42409269
115178	"ENSMUSG00000038280.13"	"Ostm1"	chr10	+	42559155	42559269	42554911	42555393	42568906	42569004
115179	"ENSMUSG00000038280.13"	"Ostm1"	chr10	+	42575950	42576035	42574103	42574269	42576478	42578455
115180	"ENSMUSG00000028521.18"	"Slc35d1"	chr4	-	103054478	103054575	103048028	103048096	103062302	103062395
115181	"ENSMUSG00000019802.14"	"Sec63"	chr10	+	42659437	42659655	42637491	42637884	42665295	42665410
115182	"ENSMUSG00000019802.14"	"Sec63"	chr10	+	42673678	42673944	42672201	42672260	42674742	42674851
115183	"ENSMUSG00000019802.14"	"Sec63"	chr10	+	42673845	42673944	42673678	42673729	42674742	42674851
115184	"ENSMUSG00000038240.14"	"Pdss2"	chr10	+	43221523	43221970	43174794	43174929	43248130	43248205
115185	"ENSMUSG00000038240.14"	"Pdss2"	chr10	+	43278508	43278623	43271556	43271688	43282794	43283007
115186	"ENSMUSG00000038240.14"	"Pdss2"	chr10	+	43282794	43283007	43271556	43271688	43289510	43289543
115187	"ENSMUSG00000034032.16"	"Rpap1"	chr2	-	119600367	119600563	119599730	119600188	119600800	119600910
115188	"ENSMUSG00000034032.16"	"Rpap1"	chr2	-	119614105	119614451	119613563	119613712	119617915	119618001
115189	"ENSMUSG00000034032.16"	"Rpap1"	chr2	-	119614146	119614451	119613563	119613712	119617915	119618001
115190	"ENSMUSG00000009292.19"	"Trpm2"	chr10	-	77746638	77746796	77745194	77746156	77747122	77747239
115191	"ENSMUSG00000009292.19"	"Trpm2"	chr10	-	77752198	77752205	77750545	77750632	77753540	77753642
115192	"ENSMUSG00000009292.19"	"Trpm2"	chr10	-	77767193	77767368	77766369	77766491	77767968	77768865
115193	"ENSMUSG00000009292.19"	"Trpm2"	chr10	-	77795705	77795870	77785017	77785198	77801812	77801901
115194	"ENSMUSG00000009292.19"	"Trpm2"	chr10	-	77805053	77805133	77802878	77802930	77805616	77805638
115195	"ENSMUSG00000019866.16"	"Crybg1"	chr10	-	43869559	43869574	43868653	43868701	43873047	43875343
115196	"ENSMUSG00000020056.17"	"Washc3"	chr10	+	88049040	88049243	88037673	88037772	88049508	88051629
115197	"ENSMUSG00000105963.3"	"Gm43647"	chr14	-	54139061	54139332	54130989	54131336	54149206	54149294
115198	"ENSMUSG00000038160.8"	"Atg5"	chr10	+	44147259	44147284	44144410	44144580	44162027	44162193
115199	"ENSMUSG00000038160.8"	"Atg5"	chr10	+	44147259	44147437	44144410	44144580	44162027	44162193
115200	"ENSMUSG00000038160.8"	"Atg5"	chr10	+	44165858	44165985	44162027	44162193	44170591	44170670
115201	"ENSMUSG00000038160.8"	"Atg5"	chr10	+	44195459	44195550	44179562	44179725	44222952	44223070
115202	"ENSMUSG00000038160.8"	"Atg5"	chr10	+	44222952	44223277	44195455	44195550	44238911	44240287
115203	"ENSMUSG00000038160.8"	"Atg5"	chr10	+	44223212	44223277	44222952	44223070	44238911	44240287
115204	"ENSMUSG00000022377.17"	"Asap1"	chr15	-	64025692	64025708	64024678	64024779	64030766	64030853
115205	"ENSMUSG00000022377.17"	"Asap1"	chr15	-	64109843	64109928	64080345	64080405	64184197	64184522
115206	"ENSMUSG00000022377.17"	"Asap1"	chr15	-	64183466	64183603	64080332	64080405	64184197	64184522
115207	"ENSMUSG00000022841.16"	"Ap2m1"	chr16	+	20359964	20360101	20359724	20359860	20360496	20360616
115208	"ENSMUSG00000022841.16"	"Ap2m1"	chr16	+	20360946	20361044	20360653	20360841	20361356	20361420
115209	"ENSMUSG00000090812.9"	"Samd15"	chr12	+	87254682	87254866	87249811	87249910	87255473	87255954
115210	"ENSMUSG00000006342.16"	"Susd2"	chr10	-	75474180	75474414	75473798	75474071	75475175	75475334
115211	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45514420	45514499	45494593	45494725	45524686	45524743
115212	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45515863	45515899	45514416	45514499	45524686	45524783
115213	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45548647	45548732	45548423	45548535	45548869	45548957
115214	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45550997	45551112	45548869	45548957	45552476	45552626
115215	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45550997	45551116	45548869	45548957	45552476	45552626
115216	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45550997	45551122	45548869	45548957	45552476	45552626
115217	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45578683	45578730	45577106	45577120	45585976	45586090
115218	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45578683	45578812	45577106	45577120	45585976	45586090
115219	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45585956	45586090	45577106	45577120	45587529	45588255
115220	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45585956	45586291	45577106	45577120	45587529	45588441
115221	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45585976	45586291	45577049	45577120	45587529	45588441
115222	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45585982	45586090	45577106	45577120	45587529	45588255
115223	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45585982	45586291	45577106	45577120	45587529	45588441
115224	"ENSMUSG00000038822.16"	"Hace1"	chr10	+	45586218	45586291	45585976	45586090	45587529	45588441
115225	"ENSMUSG00000022837.15"	"Iqcb1"	chr16	+	36671921	36672030	36671613	36671656	36676652	36676797
115226	"ENSMUSG00000123858.1"	"ENSMUSG00000123858"	chr10	-	84736882	84736984	84699063	84699288	84753548	84753787
115227	"ENSMUSG00000040896.17"	"Kcnd3"	chr3	+	105364600	105364813	105359888	105360033	105366054	105367237
115228	"ENSMUSG00000040896.17"	"Kcnd3"	chr3	+	105364964	105365181	105359888	105360033	105366054	105367237
115229	"ENSMUSG00000056073.17"	"Grik2"	chr10	-	48994369	48994418	48989465	48989716	49008774	49009000
115230	"ENSMUSG00000056073.17"	"Grik2"	chr10	-	48997273	48997425	48989465	48989716	49008774	49009000
115231	"ENSMUSG00000056073.17"	"Grik2"	chr10	-	49118485	49118635	49116674	49116892	49120420	49120539
115232	"ENSMUSG00000056073.17"	"Grik2"	chr10	-	49118485	49118637	49116674	49116892	49120420	49120539
115233	"ENSMUSG00000056073.17"	"Grik2"	chr10	-	49525965	49526128	49454230	49454398	49659240	49659641
115234	"ENSMUSG00000021252.12"	"Erg28"	chr12	-	85863089	85863152	85862221	85862967	85866252	85866343
115235	"ENSMUSG00000021252.12"	"Erg28"	chr12	-	85863089	85863208	85862221	85862967	85866177	85866343
115236	"ENSMUSG00000021252.12"	"Erg28"	chr12	-	85863089	85863244	85862221	85862967	85866252	85866343
115237	"ENSMUSG00000021252.12"	"Erg28"	chr12	-	85866177	85866343	85863089	85863208	85868861	85869022
115238	"ENSMUSG00000021252.12"	"Erg28"	chr12	-	85866177	85866343	85863089	85863208	85871244	85871296
115239	"ENSMUSG00000021252.12"	"Erg28"	chr12	-	85866181	85866343	85863089	85863208	85868861	85869022
115240	"ENSMUSG00000021252.12"	"Erg28"	chr12	-	85866181	85866343	85863089	85863208	85871244	85871296
115241	"ENSMUSG00000021252.12"	"Erg28"	chr12	-	85868861	85869018	85863089	85863208	85871244	85871324
115242	"ENSMUSG00000021252.12"	"Erg28"	chr12	-	85868861	85869018	85866105	85866343	85871244	85871324
115243	"ENSMUSG00000021252.12"	"Erg28"	chr12	-	85870122	85870208	85868861	85869022	85871244	85871324
115244	"ENSMUSG00000034354.19"	"Mtmr3"	chr11	-	4433033	4433400	4432569	4432939	4434670	4434697
115245	"ENSMUSG00000034354.19"	"Mtmr3"	chr11	-	4433297	4433400	4432569	4432939	4434670	4434697
115246	"ENSMUSG00000034354.19"	"Mtmr3"	chr11	-	4433906	4434003	4432569	4432939	4435362	4435451
115247	"ENSMUSG00000034354.19"	"Mtmr3"	chr11	-	4439621	4439829	4437224	4438632	4440977	4441148
115248	"ENSMUSG00000034354.19"	"Mtmr3"	chr11	-	4474479	4474566	4470831	4470914	4477835	4477952
115249	"ENSMUSG00000034354.19"	"Mtmr3"	chr11	-	4496124	4496265	4489677	4489774	4544602	4544863
115250	"ENSMUSG00000034354.19"	"Mtmr3"	chr11	-	4496188	4496265	4481221	4481305	4544602	4544863
115251	"ENSMUSG00000034354.19"	"Mtmr3"	chr11	-	4496188	4496265	4485620	4485708	4544602	4544863
115252	"ENSMUSG00000034354.19"	"Mtmr3"	chr11	-	4496188	4496265	4489677	4489774	4544602	4544863
115253	"ENSMUSG00000024978.12"	"Gpam"	chr19	-	55061143	55061263	55056067	55059478	55063002	55063192
115254	"ENSMUSG00000024978.12"	"Gpam"	chr19	-	55061143	55061375	55056067	55059478	55063002	55063192
115255	"ENSMUSG00000033192.6"	"Lpcat2"	chr8	+	93635814	93636146	93617300	93617454	93640870	93641006
115256	"ENSMUSG00000023068.17"	"Nus1"	chr10	+	52309440	52309538	52306162	52306312	52312672	52316279
115257	"ENSMUSG00000025144.18"	"Cenpx"	chr11	-	120602669	120602721	120602528	120602582	120604355	120604558
115258	"ENSMUSG00000025144.18"	"Cenpx"	chr11	-	120603265	120603454	120602528	120602582	120604518	120604564
115259	"ENSMUSG00000025144.18"	"Cenpx"	chr11	-	120603265	120603454	120602669	120602721	120604518	120604564
115260	"ENSMUSG00000025144.18"	"Cenpx"	chr11	-	120603265	120603538	120602669	120602721	120604189	120604558
115261	"ENSMUSG00000019856.15"	"Fam184a"	chr10	-	53511327	53511571	53509240	53509811	53514272	53514377
115262	"ENSMUSG00000019856.15"	"Fam184a"	chr10	-	53511327	53511571	53509240	53509811	53517040	53517158
115263	"ENSMUSG00000019856.15"	"Fam184a"	chr10	-	53511327	53511571	53510397	53510491	53514272	53514377
115264	"ENSMUSG00000019856.15"	"Fam184a"	chr10	-	53511495	53511571	53509729	53509811	53514272	53514377
115265	"ENSMUSG00000019856.15"	"Fam184a"	chr10	-	53511495	53511571	53509729	53509811	53517040	53517158
115266	"ENSMUSG00000019856.15"	"Fam184a"	chr10	-	53514272	53514377	53511327	53511571	53517040	53517158
115267	"ENSMUSG00000019856.15"	"Fam184a"	chr10	-	53560257	53560454	53553826	53553988	53566046	53566244
115268	"ENSMUSG00000036636.11"	"Clcn7"	chr17	+	25356385	25356507	25352438	25352588	25363403	25363472
115269	"ENSMUSG00000036636.11"	"Clcn7"	chr17	+	25376091	25376220	25375774	25375826	25376462	25376548
115270	"ENSMUSG00000036636.11"	"Clcn7"	chr17	+	25376091	25376241	25375774	25375826	25376462	25376548
115271	"ENSMUSG00000036636.11"	"Clcn7"	chr17	+	25376113	25376220	25375774	25375826	25376462	25376548
115272	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28005044	28005236	27986462	27987213	28012882	28013037
115273	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28005044	28005239	27986462	27987213	28012882	28013037
115274	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28005044	28005253	27986462	27987213	28012882	28013037
115275	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28005044	28005275	27986462	27987213	28012882	28013037
115276	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28005098	28005236	27987109	27987213	28012882	28013037
115277	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28005098	28005239	27987109	27987213	28012882	28013037
115278	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28005098	28005242	27987109	27987213	28012882	28013037
115279	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28005098	28005242	27987109	27987213	28039150	28039426
115280	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28005098	28005253	27987109	27987213	28012882	28013037
115281	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28005098	28005275	27987109	27987213	28012882	28013037
115282	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28012882	28013069	27986884	27987213	28039150	28039622
115283	"ENSMUSG00000056692.14"	"Ilrun"	chr17	-	28012882	28013069	28005031	28005242	28039150	28039622
115284	"ENSMUSG00000038122.10"	"Tbc1d32"	chr10	-	56038106	56038300	56037230	56037313	56046939	56047067
115285	"ENSMUSG00000044349.17"	"Snhg11"	chr2	+	158218444	158218557	158218000	158218246	158218664	158218744
115286	"ENSMUSG00000044349.17"	"Snhg11"	chr2	+	158218444	158218744	158218000	158218246	158218913	158218992
115287	"ENSMUSG00000044349.17"	"Snhg11"	chr2	+	158222690	158222770	158218913	158218992	158222858	158228065
115288	"ENSMUSG00000044349.17"	"Snhg11"	chr2	+	158222690	158222964	158218913	158218992	158224423	158224751
115289	"ENSMUSG00000044349.17"	"Snhg11"	chr2	+	158222858	158222964	158218913	158218992	158224423	158224751
115290	"ENSMUSG00000044349.17"	"Snhg11"	chr2	+	158223850	158223954	158222858	158222960	158225000	158225083
115291	"ENSMUSG00000044349.17"	"Snhg11"	chr2	+	158223895	158223954	158222858	158222960	158225000	158225083
