ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
37768	"ENSMUSG00000022994.10"	"Adcy6"	chr15	-	98492085	98492400	98492193	98492400	98491341	98491546
37769	"ENSMUSG00000022994.10"	"Adcy6"	chr15	-	98492085	98492400	98492211	98492400	98491341	98491546
37770	"ENSMUSG00000022994.10"	"Adcy6"	chr15	-	98492193	98492400	98492211	98492400	98491341	98491546
37771	"ENSMUSG00000022994.10"	"Adcy6"	chr15	-	98494397	98494556	98494432	98494556	98493920	98494099
37772	"ENSMUSG00000022994.10"	"Adcy6"	chr15	-	98495607	98495755	98495666	98495755	98495260	98495358
37773	"ENSMUSG00000022994.10"	"Adcy6"	chr15	-	98507620	98507913	98507783	98507913	98502481	98502613
37774	"ENSMUSG00000079317.11"	"Trappc2"	chrX	+	165223569	165224058	165223569	165223835	165229786	165229898
37775	"ENSMUSG00000079317.11"	"Trappc2"	chrX	+	165228005	165228369	165228005	165228035	165229786	165229898
37776	"ENSMUSG00000028466.17"	"Creb3"	chr4	+	43562331	43562959	43562331	43562762	43563049	43563206
37777	"ENSMUSG00000021357.16"	"Exoc2"	chr13	-	31069928	31070297	31070171	31070297	31066231	31066356
37778	"ENSMUSG00000114857.3"	"Gm48770"	chr13	+	36213273	36213557	36213273	36213529	36224156	36224378
37779	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4835909	4836387	4836263	4836387	4831772	4833466
37780	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4837847	4837983	4837848	4837983	4837150	4837313
37781	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4837847	4837983	4837943	4837983	4837150	4837313
37782	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4837847	4838232	4838127	4838232	4837150	4837313
37783	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4837847	4838232	4838130	4838232	4837150	4837313
37784	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4837848	4837983	4837943	4837983	4837150	4837313
37785	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4837848	4838232	4838127	4838232	4837150	4837313
37786	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4837848	4838232	4838130	4838232	4837150	4837313
37787	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4837943	4838232	4838127	4838232	4837150	4837313
37788	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4837943	4838232	4838130	4838232	4837150	4837313
37789	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4838127	4838232	4838130	4838232	4837150	4837313
37790	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4839119	4839291	4839171	4839291	4838130	4838232
37791	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4839119	4839291	4839201	4839291	4838130	4838232
37792	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4839171	4839291	4839201	4839291	4838130	4838232
37793	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4844371	4844471	4844372	4844471	4839201	4839294
37794	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4866177	4866650	4866613	4866650	4865597	4865677
37795	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4867249	4867721	4867668	4867721	4866613	4866650
37796	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4867249	4867721	4867669	4867721	4866613	4866650
37797	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4867249	4867721	4867712	4867721	4866613	4866650
37798	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4867668	4867721	4867669	4867721	4866613	4866650
37799	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4867668	4867721	4867712	4867721	4866613	4866650
37800	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4867669	4867721	4867712	4867721	4866613	4866650
37801	"ENSMUSG00000066392.13"	"Nrxn3"	chr12	+	88691778	88692110	88691778	88691876	88761273	88762663
37802	"ENSMUSG00000066392.13"	"Nrxn3"	chr12	+	88692450	88692895	88692450	88692599	88761273	88762663
37803	"ENSMUSG00000066392.13"	"Nrxn3"	chr12	+	90250345	90250428	90250345	90250424	90298561	90301709
37804	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59597974	59598042	59598021	59598042	59597350	59597560
37805	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59609810	59609987	59609821	59609987	59608282	59608443
37806	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59622345	59622481	59622346	59622481	59621510	59621631
37807	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59624765	59624952	59624807	59624952	59623473	59623627
37808	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59625604	59626001	59625609	59626001	59624807	59624952
37809	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59625604	59626001	59625639	59626001	59624807	59624952
37810	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59625609	59626001	59625639	59626001	59624807	59624952
37811	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59644426	59644658	59644434	59644658	59643376	59643463
37812	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59644426	59644873	59644789	59644873	59643376	59643463
37813	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59644434	59644873	59644789	59644873	59643376	59643463
37814	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59652007	59652124	59652047	59652124	59647827	59648516
37815	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59661900	59662107	59662078	59662107	59660197	59660315
37816	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59672880	59673053	59672959	59673053	59665495	59665504
37817	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59703263	59703624	59703493	59703624	59692200	59692265
37818	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59704308	59704733	59704502	59704733	59692200	59692265
37819	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59704308	59704733	59704519	59704733	59692200	59692265
37820	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59704308	59704733	59704531	59704733	59692200	59692265
37821	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59704502	59704733	59704519	59704733	59692200	59692265
37822	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59704502	59704733	59704531	59704733	59692200	59692265
37823	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59704519	59704733	59704531	59704733	59692200	59692265
37824	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59704519	59704851	59704586	59704851	59692200	59692265
37825	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59704531	59704851	59704586	59704851	59692200	59692265
37826	"ENSMUSG00000021557.16"	"Agtpbp1"	chr13	-	59704519	59704851	59704586	59704851	59703493	59703624
37827	"ENSMUSG00000011171.12"	"Vipr2"	chr12	+	116058340	116058823	116058340	116058438	116086330	116086428
37828	"ENSMUSG00000028773.9"	"Fabp3"	chr4	+	130202387	130202774	130202387	130202643	130206083	130206256
37829	"ENSMUSG00000021003.11"	"Galc"	chr12	-	98182509	98182596	98182510	98182596	98180591	98180742
37830	"ENSMUSG00000021003.11"	"Galc"	chr12	-	98208781	98209031	98208900	98209031	98200500	98200656
37831	"ENSMUSG00000021003.11"	"Galc"	chr12	-	98220418	98220537	98220423	98220537	98218268	98218408
37832	"ENSMUSG00000021003.11"	"Galc"	chr12	-	98225254	98225557	98225393	98225557	98223130	98223199
37833	"ENSMUSG00000020257.14"	"Wdr82"	chr9	+	106060814	106060914	106060814	106060913	106061378	106061495
37834	"ENSMUSG00000142182.1"	"ENSMUSG00000142182"	chr15	+	7022287	7022515	7022287	7022445	7022735	7022890
37835	"ENSMUSG00000066191.13"	"Anks6"	chr4	-	47024505	47024660	47024575	47024660	47023743	47023860
37836	"ENSMUSG00000066191.13"	"Anks6"	chr4	-	47026990	47027284	47027100	47027284	47025685	47025753
37837	"ENSMUSG00000066191.13"	"Anks6"	chr4	-	47035715	47035919	47035717	47035919	47033115	47033269
37838	"ENSMUSG00000021012.17"	"Zc3h14"	chr12	+	98724770	98725200	98724770	98725098	98725977	98726138
37839	"ENSMUSG00000021012.17"	"Zc3h14"	chr12	+	98749589	98749961	98749589	98749957	98751174	98751311
37840	"ENSMUSG00000022311.16"	"Csmd3"	chr15	-	47513490	47513668	47513494	47513668	47508795	47508969
37841	"ENSMUSG00000022311.16"	"Csmd3"	chr15	-	47513490	47513668	47513498	47513668	47508795	47508969
37842	"ENSMUSG00000022311.16"	"Csmd3"	chr15	-	47513494	47513668	47513498	47513668	47508795	47508969
37843	"ENSMUSG00000022311.16"	"Csmd3"	chr15	-	47533010	47533199	47533020	47533199	47532497	47532644
37844	"ENSMUSG00000022311.16"	"Csmd3"	chr15	-	47721185	47721377	47721231	47721377	47713077	47713216
37845	"ENSMUSG00000022311.16"	"Csmd3"	chr15	-	47811374	47811563	47811382	47811563	47777331	47777501
37846	"ENSMUSG00000026156.9"	"B3gat2"	chr1	+	23883953	23884102	23883953	23884088	23884181	23888239
37847	"ENSMUSG00000014313.16"	"Cox6c"	chr15	-	35937105	35937430	35937300	35937430	35935430	35935559
37848	"ENSMUSG00000014313.16"	"Cox6c"	chr15	-	35938236	35938392	35938270	35938392	35937300	35937430
37849	"ENSMUSG00000021177.17"	"Tdp1"	chr12	+	99868606	99868641	99868606	99868639	99872294	99872387
37850	"ENSMUSG00000021177.17"	"Tdp1"	chr12	+	99901263	99901366	99901263	99901365	99911498	99911607
37851	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076412	100076642	100076412	100076470	100078589	100078643
37852	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076412	100076646	100076412	100076470	100078589	100078643
37853	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076412	100076784	100076412	100076470	100078589	100078643
37854	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076412	100076788	100076412	100076470	100078589	100078643
37855	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076412	100076646	100076412	100076642	100078589	100078643
37856	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076412	100076784	100076412	100076642	100078589	100078643
37857	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076412	100076788	100076412	100076642	100078589	100078643
37858	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076412	100076784	100076412	100076646	100078589	100078643
37859	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076412	100076788	100076412	100076646	100078589	100078643
37860	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076412	100076788	100076412	100076784	100078589	100078643
37861	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076473	100076762	100076473	100076642	100078589	100078643
37862	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076473	100076762	100076473	100076646	100078589	100078643
37863	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076473	100076784	100076473	100076762	100078589	100078643
37864	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100076473	100076788	100076473	100076762	100078589	100078643
37865	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100078589	100078643	100078589	100078642	100079314	100079411
37866	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100078589	100078749	100078589	100078642	100079314	100079411
37867	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100078589	100078749	100078589	100078643	100079314	100079411
37868	"ENSMUSG00000021178.10"	"Psmc1"	chr12	+	100086192	100086397	100086192	100086265	100087251	100087406
37869	"ENSMUSG00000021179.9"	"Nrde2"	chr12	-	100098409	100098575	100098425	100098575	100096616	100097542
37870	"ENSMUSG00000001175.17"	"Calm1"	chr12	+	100165693	100165975	100165693	100165867	100168651	100168682
37871	"ENSMUSG00000001175.17"	"Calm1"	chr12	+	100165693	100166036	100165693	100165867	100168651	100168682
37872	"ENSMUSG00000001175.17"	"Calm1"	chr12	+	100165693	100166036	100165693	100165975	100168651	100168682
37873	"ENSMUSG00000001175.17"	"Calm1"	chr12	+	100166402	100166782	100166402	100166564	100168651	100168682
37874	"ENSMUSG00000001175.17"	"Calm1"	chr12	+	100168619	100168682	100168619	100168681	100169833	100170196
37875	"ENSMUSG00000001175.17"	"Calm1"	chr12	+	100169814	100169977	100169814	100169976	100171871	100171978
37876	"ENSMUSG00000001175.17"	"Calm1"	chr12	+	100171661	100171978	100171661	100171957	100172356	100172492
37877	"ENSMUSG00000033530.9"	"Ttc7b"	chr12	-	100350338	100350523	100350405	100350523	100348379	100348437
37878	"ENSMUSG00000033530.9"	"Ttc7b"	chr12	-	100352114	100352219	100352115	100352219	100350405	100350523
37879	"ENSMUSG00000033530.9"	"Ttc7b"	chr12	-	100412210	100412238	100412214	100412238	100385750	100385829
37880	"ENSMUSG00000021180.10"	"Rps6ka5"	chr12	-	100620305	100620748	100620529	100620748	100585784	100585900
37881	"ENSMUSG00000021180.10"	"Rps6ka5"	chr12	-	100690976	100691287	100691039	100691287	100644776	100644848
37882	"ENSMUSG00000041846.16"	"Ppp4r3a"	chr12	-	101008686	101008904	101008737	101008904	101008135	101008310
37883	"ENSMUSG00000072704.7"	"Smim10l1"	chr6	+	133083325	133083546	133083325	133083493	133084826	133084945
37884	"ENSMUSG00000072704.7"	"Smim10l1"	chr6	+	133083325	133083546	133083325	133083493	133087755	133087862
37885	"ENSMUSG00000021188.15"	"Trip11"	chr12	-	101859689	101859899	101859827	101859899	101856836	101856877
37886	"ENSMUSG00000021188.15"	"Trip11"	chr12	-	101859827	101860052	101860035	101860052	101856836	101856877
37887	"ENSMUSG00000021188.15"	"Trip11"	chr12	-	101860520	101860686	101860573	101860686	101859827	101860052
37888	"ENSMUSG00000024045.7"	"Akap8"	chr17	-	32525415	32525559	32525463	32525559	32523970	32524680
37889	"ENSMUSG00000024045.7"	"Akap8"	chr17	-	32528094	32528523	32528392	32528523	32525463	32525559
37890	"ENSMUSG00000024045.7"	"Akap8"	chr17	-	32537592	32537783	32537744	32537783	32536837	32536852
37891	"ENSMUSG00000024045.7"	"Akap8"	chr17	-	32539431	32539632	32539444	32539632	32537744	32537783
37892	"ENSMUSG00000024045.7"	"Akap8"	chr17	-	32539444	32539699	32539458	32539699	32537744	32537783
37893	"ENSMUSG00000041771.15"	"Slc24a4"	chr12	+	102195154	102195208	102195154	102195181	102196609	102196752
37894	"ENSMUSG00000041771.15"	"Slc24a4"	chr12	+	102196609	102196713	102196609	102196695	102200940	102201110
37895	"ENSMUSG00000041771.15"	"Slc24a4"	chr12	+	102196609	102196752	102196609	102196713	102200940	102201110
37896	"ENSMUSG00000041771.15"	"Slc24a4"	chr12	+	102231135	102231205	102231135	102231201	102232603	102233008
37897	"ENSMUSG00000041771.15"	"Slc24a4"	chr12	+	102231135	102231386	102231135	102231201	102232603	102233008
37898	"ENSMUSG00000041771.15"	"Slc24a4"	chr12	+	102231135	102231386	102231135	102231205	102232603	102233008
37899	"ENSMUSG00000021190.15"	"Lgmn"	chr12	-	102364437	102364615	102364441	102364615	102361902	102362073
37900	"ENSMUSG00000021190.15"	"Lgmn"	chr12	-	102405849	102406072	102405889	102406072	102389843	102390014
37901	"ENSMUSG00000021192.17"	"Golga5"	chr12	+	102435393	102435800	102435393	102435622	102438256	102438824
37902	"ENSMUSG00000021192.17"	"Golga5"	chr12	+	102435450	102436240	102435450	102435800	102438256	102438824
37903	"ENSMUSG00000021192.17"	"Golga5"	chr12	+	102450662	102450833	102450662	102450820	102453378	102453507
37904	"ENSMUSG00000021192.17"	"Golga5"	chr12	+	102458271	102458497	102458271	102458427	102460012	102460118
37905	"ENSMUSG00000057963.10"	"Itpk1"	chr12	-	102661969	102662462	102662385	102662462	102641701	102641726
37906	"ENSMUSG00000032649.15"	"Colgalt2"	chr1	+	152344199	152344386	152344199	152344310	152347438	152347556
37907	"ENSMUSG00000032649.15"	"Colgalt2"	chr1	+	152347438	152347556	152347438	152347540	152348845	152348980
37908	"ENSMUSG00000021198.17"	"Unc79"	chr12	+	102964696	102965001	102964696	102964811	102968064	102968235
37909	"ENSMUSG00000021198.17"	"Unc79"	chr12	+	102915812	102916158	102915812	102915834	102977458	102977551
37910	"ENSMUSG00000021198.17"	"Unc79"	chr12	+	102968064	102968235	102968064	102968233	102977458	102977551
37911	"ENSMUSG00000021198.17"	"Unc79"	chr12	+	103054707	103054787	103054707	103054786	103054881	103055030
37912	"ENSMUSG00000021198.17"	"Unc79"	chr12	+	103108876	103109359	103108876	103109019	103112560	103112629
37913	"ENSMUSG00000021198.17"	"Unc79"	chr12	+	103130302	103130594	103130302	103130538	103131888	103131978
37914	"ENSMUSG00000021198.17"	"Unc79"	chr12	+	103134533	103134714	103134533	103134709	103135825	103136012
37915	"ENSMUSG00000028601.19"	"Echdc2"	chr4	+	108029285	108029372	108029285	108029326	108030076	108030169
37916	"ENSMUSG00000041669.16"	"Prima1"	chr12	-	103166002	103166173	103166041	103166173	103163526	103163610
37917	"ENSMUSG00000041669.16"	"Prima1"	chr12	-	103208073	103208387	103208333	103208387	103207598	103207721
37918	"ENSMUSG00000041669.16"	"Prima1"	chr12	-	103208073	103208387	103208338	103208387	103207598	103207721
37919	"ENSMUSG00000041669.16"	"Prima1"	chr12	-	103208333	103208387	103208338	103208387	103207598	103207721
37920	"ENSMUSG00000064215.14"	"Ifi27"	chr12	+	103400469	103400609	103400469	103400518	103401680	103401832
37921	"ENSMUSG00000064215.14"	"Ifi27"	chr12	+	103400469	103400878	103400469	103400518	103401680	103401832
37922	"ENSMUSG00000064215.14"	"Ifi27"	chr12	+	103400469	103400878	103400469	103400609	103401680	103401832
37923	"ENSMUSG00000064215.14"	"Ifi27"	chr12	+	103402821	103403074	103402821	103402941	103403648	103403895
37924	"ENSMUSG00000064215.14"	"Ifi27"	chr12	+	103402821	103402941	103402821	103402883	103403934	103403964
37925	"ENSMUSG00000064215.14"	"Ifi27"	chr12	+	103403711	103403964	103403711	103403783	103405659	103405821
37926	"ENSMUSG00000049728.15"	"Zfp668"	chr7	-	127471638	127471661	127471643	127471661	127466927	127467596
37927	"ENSMUSG00000049728.15"	"Zfp668"	chr7	-	127474448	127474818	127474607	127474818	127466927	127467596
37928	"ENSMUSG00000049728.15"	"Zfp668"	chr7	-	127474582	127474829	127474607	127474829	127466927	127467596
37929	"ENSMUSG00000007670.11"	"Khsrp"	chr17	-	57334816	57334989	57334955	57334989	57334048	57334098
37930	"ENSMUSG00000007670.11"	"Khsrp"	chr17	-	57337994	57338488	57338147	57338488	57336041	57336138
37931	"ENSMUSG00000045128.10"	"Rpl18a"	chr8	-	71349475	71349927	71349774	71349927	71348789	71348956
37932	"ENSMUSG00000045128.10"	"Rpl18a"	chr8	-	71349774	71350044	71350002	71350044	71348789	71348956
37933	"ENSMUSG00000021102.5"	"Glrx5"	chr12	+	104998948	104999241	104998948	104999236	105006533	105009165
37934	"ENSMUSG00000041341.11"	"Atg2b"	chr12	-	105641109	105641272	105641113	105641272	105637734	105637887
37935	"ENSMUSG00000027570.16"	"Col9a3"	chr2	+	180239582	180239808	180239582	180239653	180239889	180240118
37936	"ENSMUSG00000027570.16"	"Col9a3"	chr2	+	180251118	180251172	180251118	180251164	180251273	180251327
37937	"ENSMUSG00000027570.16"	"Col9a3"	chr2	+	180253221	180253410	180253221	180253293	180254746	180255208
37938	"ENSMUSG00000044715.8"	"Gskip"	chr12	+	105664976	105665235	105664976	105665106	105666896	105669282
37939	"ENSMUSG00000021111.16"	"Papola"	chr12	+	105750952	105751424	105750952	105751173	105765909	105766083
37940	"ENSMUSG00000021111.16"	"Papola"	chr12	+	105750969	105751424	105750969	105751072	105765909	105766083
37941	"ENSMUSG00000021111.16"	"Papola"	chr12	+	105751130	105751596	105751130	105751173	105765909	105766083
37942	"ENSMUSG00000021111.16"	"Papola"	chr12	+	105751130	105751596	105751130	105751424	105765909	105766083
37943	"ENSMUSG00000021111.16"	"Papola"	chr12	+	105779456	105779555	105779456	105779541	105784614	105784668
37944	"ENSMUSG00000021111.16"	"Papola"	chr12	+	105781773	105781856	105781773	105781803	105784614	105784668
37945	"ENSMUSG00000135284.1"	"ENSMUSG00000135284"	chr12	-	105868256	105868470	105868337	105868470	105867728	105868029
37946	"ENSMUSG00000036120.11"	"Rfxank"	chr8	-	70590589	70590873	70590656	70590873	70588859	70588940
37947	"ENSMUSG00000036120.11"	"Rfxank"	chr8	-	70590589	70590873	70590678	70590873	70588859	70588940
37948	"ENSMUSG00000036120.11"	"Rfxank"	chr8	-	70590656	70590873	70590678	70590873	70588859	70588940
37949	"ENSMUSG00000021115.16"	"Vrk1"	chr12	+	105976486	105976617	105976486	105976547	106002798	106002963
37950	"ENSMUSG00000021115.16"	"Vrk1"	chr12	+	105992065	105992308	105992065	105992203	106002798	106002963
37951	"ENSMUSG00000021115.16"	"Vrk1"	chr12	+	106024101	106024234	106024101	106024230	106024834	106024955
37952	"ENSMUSG00000021115.16"	"Vrk1"	chr12	+	106028888	106029159	106028888	106029067	106036783	106037900
37953	"ENSMUSG00000056770.16"	"Setd3"	chr12	-	108084309	108084615	108084500	108084615	108079577	108079652
37954	"ENSMUSG00000056770.16"	"Setd3"	chr12	-	108131321	108131431	108131420	108131431	108129231	108129324
37955	"ENSMUSG00000021260.9"	"Hhipl1"	chr12	+	108272806	108273111	108272806	108272942	108277946	108278593
37956	"ENSMUSG00000021260.9"	"Hhipl1"	chr12	+	108277946	108278593	108277946	108278333	108282709	108282853
37957	"ENSMUSG00000097847.3"	"4930478K11Rik"	chr12	-	108294056	108294289	108294110	108294289	108288396	108288493
37958	"ENSMUSG00000059734.8"	"Ndufs8"	chr19	-	3962466	3962734	3962500	3962734	3961688	3961746
37959	"ENSMUSG00000059734.8"	"Ndufs8"	chr19	-	3962469	3962734	3962500	3962734	3961688	3961746
37960	"ENSMUSG00000059734.8"	"Ndufs8"	chr19	-	3962500	3962768	3962709	3962768	3961688	3961746
37961	"ENSMUSG00000048856.10"	"Slc25a47"	chr12	+	108801971	108802506	108801971	108802106	108803354	108803423
37962	"ENSMUSG00000048856.10"	"Slc25a47"	chr12	+	108802007	108802569	108802007	108802106	108803354	108803423
37963	"ENSMUSG00000048856.10"	"Slc25a47"	chr12	+	108802989	108803476	108802989	108803279	108819274	108819318
37964	"ENSMUSG00000075595.10"	"Zfp652"	chr11	+	95639825	95640433	95639825	95639889	95643700	95643848
37965	"ENSMUSG00000075595.10"	"Zfp652"	chr11	+	95639825	95640973	95639825	95639889	95643700	95643848
